Home Team,Away Team,Venue,Match Week,Date
The Squash Club L4,Squashathon Ladies,Cornwall Street Squash Centre,15,2026-01-30
Kwai Tsing District Squash Club L4,Hong Kong Football Club JSA,HK Squash Centre,15,2026-01-30
The Squash Club L4,Hong Kong Cricket Club L4,Pei Ho Street Sports Centre,17,2026-02-13
