Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,4,4,0,19,15,5
Kowloon Cricket Club 3A,4,3,1,18,15,5
Young Player 3,3,3,0,15,12,3
Kowloon Cricket Club 3B,3,2,1,10,8,7
Happy Squash 1,3,2,1,10,8,7
TNGX,4,1,3,9,8,12
NEXUS 1,4,1,3,9,8,12
Hong Kong Football Club 3B,4,0,4,4,4,16
Sha Tin 1,3,0,3,2,2,13
