Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
South China Athletic Association,4,4,0,20,16,4
Winter Warriors,4,3,1,18,15,5
Alpha CUHK,4,3,1,17,14,6
Star River 2,4,4,0,16,12,8
North District Sports Association 1,4,3,1,16,13,7
Hong Kong Football Club 12A,4,3,1,16,13,7
Sea Bear,4,1,3,11,10,10
ZOMA,4,1,3,9,8,12
Hong Kong Racketlon Assoication 2,4,1,3,9,8,12
CSD Squash Team,4,1,3,6,6,14
Latecomers,4,0,4,3,3,17
Hong Kong Football Club 12B,4,0,4,2,2,18
