Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 8,7,6,1,28,22,13,1,1,0,0
Sha Tin 3,5,5,0,28,23,2,0,1,0,0
Ladies Recreation Club Div 8,5,5,0,24,19,6,1,0,0,0
Physical Chess 3,6,3,3,19,16,14,0,1,0,0
Squashathon Zero,6,2,4,16,14,16,0,1,0,0
Striving Squash,6,2,4,14,12,18,0,0,0,0
i-Mask Advance Squash Club 2,6,1,5,11,10,20,0,0,0,0
TOMCAT,5,1,4,10,9,16,3,0,0,0
Kinetic 2,6,1,5,6,5,25,0,1,0,0
