Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
JESSICA L4,18,13.465493098619724,4.534506901380276,50.53490698139628,99.83996799359872,70.39407881576315,24.88497699539908,3.920784156831366,0.640128025605121,0.16003200640128026,0.0,0.0
Hong Kong Cricket Club L4,18,12.465493098619724,5.534506901380276,45.982796559311865,99.0398079615923,26.26525305061012,53.250650130026,15.603120624124825,3.920784156831366,0.7401480296059212,0.22004400880176034,0.0
Hong Kong Football Club JSA,18,9.723144628925784,8.276855371074216,38.6133226645329,83.35667133426685,2.520504100820164,14.742948589717944,42.82856571314263,23.264652930586116,11.88237647529506,4.540908181636327,0.22004400880176034
Hong Kong Football Club L4,18,8.474494898979795,9.525505101020205,35.43988797759552,65.8131626325265,0.580116023204641,4.6209241848369675,23.104620924184836,37.50750150030006,21.564312862572514,11.762352470494099,0.8601720344068814
Electrify Squash Ladies,18,7.38627725545109,10.613722744548909,31.15263052610522,28.085617123424683,0.14002800560112022,1.340268053610722,8.041608321664333,18.56371274254851,33.526705341068215,34.32686537307462,4.060812162432486
JESSICA Smashin' Mochi,18,7.333066613322664,10.666933386677336,30.514302860572116,23.44468893778756,0.10002000400080016,1.160232046409282,6.461292258451691,15.723144628925786,30.46609321864373,40.70814162832567,5.3810762152430485
i-Mask Advance Squash Club L4,18,4.1520304060812165,13.847969593918783,18.762152430486097,0.42008401680336066,0.0,0.0,0.040008001600320066,0.3800760152030406,1.6603320664132826,8.441688337667534,89.47789557911582
