Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Kowloon Cricket Club 2,16,11.2002002002002,4.7997997997998,52.745745745745744,100.0,84.28428428428428,12.812812812812812,2.3023023023023024,0.6006006006006006,0.0
Hong Kong Football Club 2B,16,9.076076076076076,6.923923923923924,43.37837837837838,98.998998998999,11.611611611611613,50.95095095095095,24.224224224224226,12.212212212212211,1.001001001001001
Hong Kong Football Club 2A,16,7.712712712712713,8.287287287287288,38.4024024024024,92.49249249249249,2.1021021021021022,19.11911911911912,38.03803803803804,33.233233233233236,7.5075075075075075
Hong Kong Cricket Club 2,16,7.185185185185185,8.814814814814815,37.73873873873874,91.69169169169169,2.002002002002002,16.616616616616618,31.131131131131127,41.94194194194194,8.308308308308309
Young Player 2,16,4.8258258258258255,11.174174174174174,27.734734734734733,16.816816816816818,0.0,0.5005005005005005,4.3043043043043046,12.012012012012011,83.18318318318319
