Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,12.35935935935936,5.64064064064064,68.17217217217217,97.0970970970971,42.74274274274275,28.128128128128125,17.81781781781782,8.408408408408409,2.5025025025025025,0.3003003003003003,0.10010010010010009,0.0,0.0,0.0
United Services Recreation Club 2,18,12.078078078078079,5.921921921921922,66.05705705705705,93.89389389389389,30.23023023023023,27.82782782782783,23.023023023023022,12.812812812812812,4.2042042042042045,1.5015015015015014,0.3003003003003003,0.10010010010010009,0.0,0.0
Kowloon Cricket Club 6A,18,11.083083083083084,6.916916916916917,63.91691691691692,89.5895895895896,18.41841841841842,24.424424424424423,24.724724724724727,22.02202202202202,7.007007007007007,2.2022022022022023,0.40040040040040037,0.5005005005005005,0.20020020020020018,0.10010010010010009
Hong Kong Cricket Club 4,18,10.722722722722722,7.277277277277277,61.53553553553554,82.68268268268267,8.208208208208207,17.017017017017018,25.825825825825827,31.631631631631627,11.511511511511511,3.4034034034034035,1.5015015015015014,0.8008008008008007,0.10010010010010009,0.0
Hong Kong Football Club 6B,18,8.747747747747749,9.252252252252251,52.13813813813814,19.51951951951952,0.20020020020020018,1.5015015015015014,5.005005005005005,12.812812812812812,26.526526526526528,21.52152152152152,15.315315315315313,9.60960960960961,5.605605605605605,1.9019019019019021
Hong Kong Football Club 6A,18,7.591591591591592,10.408408408408409,49.44544544544544,8.208208208208209,0.10010010010010009,0.6006006006006006,1.7017017017017018,5.805805805805806,18.31831831831832,21.22122122122122,20.82082082082082,14.514514514514515,11.511511511511511,5.405405405405405
Friend Club 3,18,7.435435435435435,10.564564564564565,46.82282282282282,3.3033033033033035,0.0,0.3003003003003003,0.8008008008008007,2.2022022022022023,12.012012012012011,18.11811811811812,19.31931931931932,18.21821821821822,17.117117117117118,11.911911911911911
Global Squash 1,18,7.215215215215215,10.784784784784785,46.11511511511512,3.4034034034034035,0.10010010010010009,0.20020020020020018,0.7007007007007007,2.4024024024024024,8.80880880880881,15.015015015015015,18.41841841841842,21.42142142142142,19.11911911911912,13.813813813813812
Social Squash Team,18,7.099099099099099,10.9009009009009,44.728728728728726,1.9019019019019017,0.0,0.0,0.40040040040040037,1.5015015015015014,6.806806806806807,11.511511511511511,16.316316316316314,18.71871871871872,23.923923923923923,20.82082082082082
Hong Kong Football Club 6C,18,5.667667667667668,12.332332332332332,41.068068068068065,0.40040040040040037,0.0,0.0,0.0,0.40040040040040037,2.3023023023023024,5.205205205205205,7.5075075075075075,16.116116116116117,22.42242242242242,46.046046046046044
