Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Greenfield,22,13.93893893893894,8.06106106106106,75.45745745745745,80.78078078078077,32.83283283283283,22.32232232232232,14.514514514514515,11.11111111111111,7.007007007007007,4.1041041041041035,3.003003003003003,2.7027027027027026,1.3013013013013013,0.7007007007007007,0.20020020020020018,0.20020020020020018
TNG 2,22,13.417417417417417,8.582582582582582,75.31131131131131,80.18018018018017,29.429429429429426,23.123123123123122,16.416416416416414,11.21121121121121,6.406406406406406,4.004004004004004,3.5035035035035036,2.902902902902903,1.6016016016016015,0.8008008008008007,0.6006006006006006,0.0
Royal Hong Kong Yacht Club Div 13,22,12.81081081081081,9.18918918918919,72.91091091091091,67.36736736736736,18.71871871871872,21.12112112112112,15.615615615615615,11.911911911911911,9.60960960960961,7.4074074074074066,5.905905905905906,4.1041041041041035,3.303303303303303,0.8008008008008007,0.9009009009009009,0.6006006006006006
TNG 1,22,11.601601601601601,10.398398398398399,67.3923923923924,34.434434434434436,5.605605605605605,7.107107107107106,11.01101101101101,10.71071071071071,14.414414414414415,10.51051051051051,9.80980980980981,9.50950950950951,6.806806806806807,7.007007007007007,4.804804804804805,2.7027027027027026
Squashathon PLZ,22,10.947947947947949,11.052052052052051,66.6926926926927,32.632632632632635,4.2042042042042045,6.306306306306306,10.51051051051051,11.611611611611613,11.01101101101101,9.80980980980981,10.91091091091091,9.90990990990991,9.20920920920921,8.408408408408409,4.904904904904905,3.203203203203203
Arctic Circle,22,11.12112112112112,10.87887887887888,66.13213213213214,27.42742742742743,3.1031031031031033,5.805805805805806,9.40940940940941,9.10910910910911,9.90990990990991,14.514514514514515,12.812812812812812,10.31031031031031,9.20920920920921,7.807807807807808,5.305305305305305,2.7027027027027026
Bravo D13,22,10.68868868868869,11.31131131131131,64.73173173173174,21.92192192192192,2.1021021021021022,4.504504504504505,6.206206206206207,9.10910910910911,9.90990990990991,11.611611611611613,11.11111111111111,11.31131131131131,11.611611611611613,10.01001001001001,7.4074074074074066,5.105105105105105
North District Sports Association 2,22,10.76876876876877,11.23123123123123,64.24024024024024,21.02102102102102,1.5015015015015014,3.303303303303303,6.906906906906906,9.30930930930931,8.308308308308309,11.711711711711711,10.41041041041041,11.411411411411411,12.612612612612612,10.81081081081081,8.508508508508509,5.205205205205205
Physical Chess 4,22,9.356356356356356,12.643643643643644,62.413413413413416,13.813813813813814,1.2012012012012012,3.1031031031031033,4.2042042042042045,5.305305305305305,8.108108108108109,9.40940940940941,9.80980980980981,11.31131131131131,10.41041041041041,11.811811811811811,13.313313313313312,12.012012012012011
Star River 3,22,9.992992992992994,12.007007007007006,62.387387387387385,14.414414414414415,1.001001001001001,2.5025025025025025,3.6036036036036037,7.307307307307307,7.007007007007007,8.508508508508509,11.21121121121121,10.91091091091091,12.212212212212211,13.713713713713712,12.012012012012011,10.01001001001001
M&M Squash,22,9.245245245245245,12.754754754754755,59.22122122122122,4.704704704704705,0.3003003003003003,0.8008008008008007,1.1011011011011012,2.5025025025025025,6.006006006006006,5.605605605605605,8.308308308308309,10.21021021021021,13.013013013013014,15.415415415415415,20.42042042042042,16.316316316316314
Vitality Squash 3,22,8.11011011011011,13.88988988988989,55.109109109109106,1.3013013013013013,0.0,0.0,0.5005005005005005,0.8008008008008007,2.3023023023023024,2.8028028028028027,3.203203203203203,5.405405405405405,8.708708708708707,12.712712712712712,21.62162162162162,41.94194194194194
