Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Squashathon One,12,9,3,48,39,21,1,5,0,0
Royal Hong Kong Yacht Club Div 15,11,9,2,48,39,16,0,3,0,0
Physical Chess 5,12,7,5,36,31,29,1,3,2,0
Hong Kong Cricket Club 8,13,4,9,35,31,34,1,3,0,2
HKIS Div 15,12,6,6,32,26,34,5,0,0,2
United Services Recreation Club 4,12,5,7,30,27,33,2,0,2,0
Sha Tin 7,12,2,10,19,17,43,4,0,0,0
