Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 7B,12,8,4,47,39,21,0,0,0,0
Kowloon Cricket Club 7,13,9,4,45,37,28,0,0,1,0
Xavier,12,5,7,38,33,27,0,0,0,0
The Squash Club 2,11,6,5,37,31,24,0,0,0,0
Hong Kong Cricket Club 6,11,7,4,35,28,27,0,1,0,0
Physical Chess 2,11,6,5,35,29,26,0,0,0,1
Twister 2,12,0,12,8,8,52,1,0,0,0
