Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
HKIS Div 13,100.0,100.0,100.0,0.0,100.0,80.0,5
i-Mask Advance Squash Club 6,33.33333333333333,100.0,66.66666666666666,100.0,66.66666666666666,73.33333333333333,15
NEXUS 3,75.0,33.33333333333333,50.0,100.0,100.0,71.66666666666666,11
Smart Squash 2,50.0,50.0,66.66666666666666,50.0,100.0,63.33333333333333,14
i-Mask Advance Squash Club 7,50.0,25.0,0.0,33.33333333333333,100.0,41.666666666666664,17
Bravo D13,100.0,25.0,0.0,50.0,0.0,35.0,16
JSA 1,66.66666666666666,0.0,100.0,0.0,0.0,33.33333333333333,6
Smart Squash 3,20.0,25.0,75.0,33.33333333333333,0.0,30.666666666666664,17
Vitality Squash 2,33.33333333333333,33.33333333333333,50.0,0.0,0.0,23.333333333333332,9
