Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Star River 1,83.33333333333334,83.33333333333334,100.0,80.0,50.0,79.33333333333334,26
Royal Hong Kong Yacht Club Div 12,77.77777777777779,88.88888888888889,88.88888888888889,66.66666666666666,62.5,76.94444444444444,44
Global Squash 2,33.33333333333333,100.0,33.33333333333333,100.0,66.66666666666666,66.66666666666666,15
Sha Tin 5,50.0,66.66666666666666,50.0,66.66666666666666,100.0,66.66666666666666,28
Winter Warriors,83.33333333333334,50.0,33.33333333333333,66.66666666666666,16.666666666666664,50.0,30
Physical Chess 4,42.857142857142854,66.66666666666666,33.33333333333333,40.0,60.0,48.57142857142857,29
Hong Kong Football Club 12A,0.0,33.33333333333333,60.0,50.0,50.0,38.666666666666664,25
CSD Squash Team,83.33333333333334,50.0,25.0,0.0,0.0,31.666666666666668,20
Hong Kong Football Club 12B,16.666666666666664,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,23.33333333333333,30
SKCSC Div 12,16.666666666666664,33.33333333333333,16.666666666666664,0.0,20.0,17.333333333333332,28
Latecomers,60.0,0.0,0.0,0.0,0.0,12.0,19
