Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
TNG 1,92.3076923076923,76.92307692307693,53.84615384615385,66.66666666666666,90.9090909090909,76.13053613053611,62
TNG 2,64.28571428571429,85.71428571428571,83.33333333333334,66.66666666666666,44.44444444444444,68.88888888888889,61
Greenfield,35.714285714285715,61.53846153846154,75.0,72.72727272727273,60.0,60.996003996004006,60
Royal Hong Kong Yacht Club Div 13,57.14285714285714,50.0,61.53846153846154,53.84615384615385,75.0,59.505494505494504,66
Arctic Circle,84.61538461538461,53.84615384615385,33.33333333333333,25.0,75.0,54.35897435897435,62
Squashathon PLZ,50.0,85.71428571428571,50.0,41.66666666666667,25.0,50.47619047619048,66
North District Sports Association 2,21.428571428571427,50.0,42.857142857142854,64.28571428571429,58.333333333333336,47.38095238095238,68
Vitality Squash 3,15.384615384615385,16.666666666666664,50.0,60.0,83.33333333333334,45.07692307692308,53
Bravo D13,92.3076923076923,53.84615384615385,27.27272727272727,10.0,14.285714285714285,39.54245754245754,54
M&M Squash,57.14285714285714,15.384615384615385,23.076923076923077,46.15384615384615,38.46153846153847,36.043956043956044,66
Physical Chess 4,14.285714285714285,23.076923076923077,66.66666666666666,44.44444444444444,28.57142857142857,35.409035409035404,55
Star River 3,21.428571428571427,21.428571428571427,35.714285714285715,42.857142857142854,7.6923076923076925,25.824175824175818,69
