Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,76.92307692307693,100.0,84.61538461538461,84.61538461538461,90.0,87.23076923076924,62
Sha Tin 6,76.92307692307693,76.92307692307693,61.53846153846154,58.333333333333336,83.33333333333334,71.41025641025642,57
SocGen Squash,42.857142857142854,46.15384615384615,69.23076923076923,72.72727272727273,85.71428571428571,63.33666333666334,58
HKIS Div 13,27.27272727272727,45.45454545454545,50.0,62.5,100.0,57.04545454545455,42
Fusion Squash Club 2,50.0,66.66666666666666,41.66666666666667,54.54545454545454,66.66666666666666,55.9090909090909,56
Energy Squash Club 2,8.333333333333332,75.0,91.66666666666666,54.54545454545454,33.33333333333333,52.57575757575758,53
Energy Squash Club 1,53.84615384615385,30.76923076923077,61.53846153846154,36.36363636363637,28.57142857142857,42.21778221778222,57
X-Alpha 5,72.72727272727273,20.0,40.0,40.0,37.5,42.04545454545455,49
i-Mask Advance Squash Club 5,80.0,50.0,30.0,0.0,25.0,37.0,39
Kinetic 4,64.28571428571429,14.285714285714285,35.714285714285715,30.76923076923077,37.5,36.510989010989015,63
Happy Squash 4,23.076923076923077,61.53846153846154,7.6923076923076925,33.33333333333333,9.090909090909092,26.946386946386944,62
Yuen Long District Sports Association Limited,25.0,8.333333333333332,18.181818181818183,44.44444444444444,37.5,26.69191919191919,52
