Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,66.66666666666666,100.0,33.33333333333333,66.66666666666666,100.0,73.33333333333333,15
i-Mask Advance Squash Club 4,33.33333333333333,66.66666666666666,33.33333333333333,100.0,100.0,66.66666666666666,15
BOSS,25.0,50.0,75.0,75.0,100.0,65.0,20
Star River 1,66.66666666666666,100.0,66.66666666666666,0.0,66.66666666666666,60.0,15
Kinetic 3,28.57142857142857,57.14285714285714,28.57142857142857,100.0,57.14285714285714,54.28571428571429,35
The Squash Club 3,50.0,75.0,50.0,50.0,25.0,50.0,20
Global Squash 2,100.0,87.5,12.5,12.5,12.5,45.0,40
HKCC Tuesday Night Rockers,44.44444444444444,44.44444444444444,22.22222222222222,44.44444444444444,22.22222222222222,35.55555555555556,45
7NT,0.0,25.0,75.0,0.0,75.0,35.0,20
Tuen Mun Squash Club,75.0,25.0,0.0,25.0,50.0,35.0,20
Invader Squash,50.0,0.0,12.5,37.5,12.5,22.5,40
