Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Cricket Club Rockettes,15.555555555555557,28.888888888888886,-30.555555555555557,4.629629629629633
Hong Kong Football Club L3C,-26.666666666666657,20.0,6.666666666666671,7.105427357601002e-15
i-Mask Advance Squash Club L3,-26.666666666666657,-10.0,12.5,-8.055555555555557
Hong Kong Football Club L3B,-6.666666666666657,40.0,-66.66666666666666,-11.1111111111111
Hong Kong Football Club L3A,-25.0,0.0,-16.66666666666667,-13.888888888888893
JESSICA L3,-35.55555555555556,22.222222222222214,-57.777777777777786,-23.703703703703717
