Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1B,33.33333333333334,0.0,-20.0,4.444444444444457
Ladies Recreation Club M1,-33.33333333333333,-16.666666666666664,26.66666666666667,-7.7777777777777715
Hong Kong Football Club M1A,-26.66666666666667,-33.33333333333334,25.0,-11.666666666666657
Hong Kong Cricket Club M1B,-6.666666666666657,-46.66666666666666,-13.333333333333329,-22.222222222222207
Hong Kong Cricket Club M1A,-35.0,-15.0,-25.0,-24.999999999999996
