Team,Played,Won,Lost,Points
Kowloon Cricket Club 5,12,12,0,66
ERROR,13,11,2,58
Physical Chess 1,12,9,3,49
United Services Recreation Club 2,12,6,6,37
Hong Kong Football Club 5,12,5,7,32
Squashathon,13,4,9,31
Sha Tin 2,12,3,9,28
Happy Squash 2,13,4,9,24
NEXUS 2,13,2,11,10
