Team,Played,Won,Lost,Points
X-Alpha 2,14,11,3,59
Kowloon Cricket Club 4,14,11,3,58
YLJR,14,10,4,56
TNGX,14,8,6,53
Sha Tin 1,14,9,5,48
Hong Kong Football Club 4B,14,7,7,40
Hong Kong Football Club 4A,14,6,8,36
Hong Kong Cricket Club D4A,14,4,10,27
The Squash Club 1,14,2,12,24
Hong Kong Cricket Club D4B,14,2,12,17
