Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,13,11,2,53
The Zero Squash Club D11,13,10,3,51
Alpha CUHK,13,10,3,49
7NT,13,9,4,48
Electrify Squash Div 11,12,9,3,48
GMDBB,12,9,3,46
South China Athletic Association,13,4,9,31
ZOMA,13,3,10,27
Sea Bear,13,3,10,26
Tuen Mun Squash Club,13,1,12,21
Invader Squash,12,2,10,20
