Team,Played,Won,Lost,Points
Physical Chess 2,12,12,0,60
Hong Kong Football Club 7B,12,8,4,49
Hong Kong Football Club 7A,13,9,4,46
i-Mask Advance Squash Club 1,13,7,6,42
Hong Kong Cricket Club D7A,13,6,7,37
Thunder 1,13,6,7,35
Hong Kong Cricket Club D7B,13,5,8,35
Xavier,13,5,8,33
UST,12,6,6,32
Social Squash Team,12,4,8,24
Kinetic 1,12,1,11,17
