Team,Played,Won,Lost,Points
The Squash Club 2,14,12,2,73
Twister,14,11,3,58
Centre Squash,14,10,4,51
Hong Kong Football Club 9,14,9,5,51
i-Mask Advance Squash Club 3,13,8,5,40
The Hong Kong Jockey Club Div 9,14,7,7,40
Kowloon Cricket Club 9,14,5,9,32
HKPF Squash Team,14,3,11,30
Kinetic 3,14,3,11,24
BOSS,13,1,12,15
