Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 12,13,10,3,61
Star River 1,13,11,2,57
Physical Chess 4,13,9,4,50
Sha Tin 5,12,9,3,45
Winter Warriors,12,8,4,42
Global Squash 2,13,7,6,40
Hong Kong Football Club 12B,13,6,7,35
Hong Kong Football Club 12A,13,6,7,34
SKCSC Div 12,13,2,11,20
CSD Squash Team,13,1,12,19
Latecomers,12,1,11,15
