Team,Played,Won,Lost,Points
X-Alpha 1,14,13,1,71
Kowloon Cricket Club 3B,14,10,4,55
Happy Squash 1,13,9,4,49
Hong Kong Football Club 3A,14,6,8,36
NEXUS 1,13,5,8,34
Kowloon Cricket Club 3A,14,4,10,30
United Services Recreation Club 1,14,5,9,28
Hong Kong Football Club 3B,14,3,11,27
