Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Hong Kong Football Club M2B,20,15.24364872974595,4.756351270254051,68.06541308261652,100.0,56.73134626925385,43.268653730746145,0.0,0.0,0.0,0.0
Hong Kong Football Club M2A,20,15.535307061412283,4.464692938587717,66.62432486497299,99.99999999999999,43.268653730746145,56.631326265253044,0.10002000400080016,0.0,0.0,0.0
Hong Kong Cricket Club M2B,20,8.523304660932187,11.476695339067813,48.20684136827366,89.2378475695139,0.0,0.10002000400080016,48.52970594118824,40.608121624324866,10.762152430486097,0.0
Hong Kong Cricket Club M2A,20,9.917983596719344,10.082016403280656,47.67853570714143,90.5381076215243,0.0,0.0,46.78935787157432,43.74874974994999,9.421884376875376,0.040008001600320066
Ladies Recreation Club M2A,20,6.876175235047009,13.12382476495299,41.34466893378676,20.224044808961793,0.0,0.0,4.580916183236647,15.643128625725144,79.19583916783357,0.580116023204641
Ladies Recreation Club M2B,20,3.9035807161432285,16.096419283856772,27.080216043208644,0.0,0.0,0.0,0.0,0.0,0.620124024804961,99.37987597519505
