Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L3C,100.0,100.0,100.0,100.0,3
Hong Kong Cricket Club Rockettes,50.0,100.0,0.0,50.0,6
i-Mask Advance Squash Club L3,0.0,0.0,100.0,33.333333333333336,3
