Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Ladies Recreation Club Div 14,Ladies Recreation Club,2.5,0.8333333333333334,1.6666666666666665
RELAY 2,Sir Denys Roberts Squash Court,2.875,1.75,1.125
Squash-On,HK Squash Centre,1.8333333333333333,0.75,1.0833333333333333
TNG 3,Cornwall Street Squash Centre,3.0,2.142857142857143,0.8571428571428572
TKO Junior 1,Cornwall Street Squash Centre,3.0,2.2,0.7999999999999998
The Squash Club 4,Pei Ho Street Sports Centre,4.0,3.2857142857142856,0.7142857142857144
8 Virtues + 1,Java Road Sports Centre,3.3333333333333335,2.625,0.7083333333333335
Physical Chess 5,Cornwall Street Squash Centre,3.6666666666666665,3.0,0.6666666666666665
Fusion Squash Club 4,HK Squash Centre,0.6,0.0,0.6
Royal Hong Kong Yacht Club Div 14,Royal Hong Kong Yacht Club,4.2,3.6666666666666665,0.5333333333333337
Hong Kong Football Club 14,Hong Kong Football Club,2.0,2.0,0.0
North District Sports Association 2,Cornwall Street Squash Centre,3.3333333333333335,4.0,-0.6666666666666665
