Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,1.5,1.0
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.3333333333333335,2.5,0.8333333333333335
Hong Kong Football Club 6A,Hong Kong Football Club,4.0,3.2,0.7999999999999998
Hong Kong Football Club 6B,Hong Kong Football Club,3.0,2.2,0.7999999999999998
Hong Kong Cricket Club D6,Hong Kong Cricket Club,2.4,1.7142857142857142,0.6857142857142857
Global Squash 1,HK Squash Centre,2.2,1.75,0.4500000000000002
Electrify Squash Div 6,HK Squash Centre,1.6,1.25,0.3500000000000001
Hong Kong Football Club 6C,Hong Kong Football Club,2.25,2.1666666666666665,0.08333333333333348
Uncles,Cornwall Street Squash Centre,2.8333333333333335,2.8,0.03333333333333366
Fusion Squash Club 1,HK Squash Centre,2.0,2.1666666666666665,-0.16666666666666652
X-Alpha 3,Cornwall Street Squash Centre,1.6666666666666667,2.2,-0.5333333333333334
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.0,4.666666666666667,-0.666666666666667
