Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Mercury,33.33333333333333,80.0,46.66666666666666,66.66666666666666,46.66666666666666,54.66666666666666
Hong Kong Cricket Club D10,43.33333333333334,63.33333333333334,63.33333333333334,50.0,40.0,52.0
Thunder 2,100.0,-33.33333333333333,-16.666666666666657,66.66666666666667,50.0,33.333333333333336
i-Mask Advance Squash Club 4,0.0,33.33333333333333,33.33333333333333,33.33333333333333,16.666666666666657,23.333333333333325
Bravo D10,66.66666666666666,0.0,33.33333333333333,0.0,0.0,19.999999999999996
Sha Tin 4,0.0,0.0,0.0,0.0,0.0,0.0
Banbil,20.0,0.0,-40.0,-20.0,-41.66666666666666,-16.33333333333333
Kwai Tsing District Squash Club,16.666666666666657,16.666666666666657,-50.0,-33.33333333333334,-33.33333333333334,-16.66666666666667
RELAY 1,0.0,0.0,0.0,-33.33333333333334,-66.66666666666666,-20.0
United Services Recreation Club 3,-50.000000000000014,-33.33333333333333,-50.000000000000014,-16.666666666666657,16.66666666666667,-26.666666666666657
Squashathon Advance,20.0,-35.0,-50.0,-5.0,-75.0,-29.0
