Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Twister,25.0,25.0,25.0,50.0,25.0,30.0
Kinetic 3,20.0,60.0,6.666666666666671,40.0,-6.666666666666657,24.000000000000004
Kowloon Cricket Club 9,45.71428571428571,-11.42857142857143,22.857142857142854,22.857142857142854,-11.42857142857143,13.714285714285708
i-Mask Advance Squash Club 3,50.0,-50.0,25.0,25.0,0.0,10.0
Hong Kong Football Club 9,33.33333333333334,33.33333333333334,-33.33333333333333,0.0,0.0,6.666666666666671
Centre Squash,30.0,-10.0,-30.0,6.666666666666657,33.33333333333333,6.0
The Hong Kong Jockey Club Div 9,23.80952380952381,-21.42857142857143,-23.809523809523803,7.142857142857139,33.33333333333333,3.809523809523803
BOSS,0.0,0.0,-50.0,8.333333333333329,25.0,-3.3333333333333357
The Squash Club 2,0.0,0.0,0.0,0.0,-33.33333333333334,-6.666666666666671
HKPF Squash Team,33.33333333333334,-33.33333333333333,0.0,-33.33333333333333,-50.0,-16.666666666666664
