Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D7B,16.666666666666664,50.0,41.66666666666666,-16.66666666666667,30.0,24.33333333333333
Physical Chess 2,50.0,25.0,25.0,-8.333333333333343,-25.0,13.333333333333329
i-Mask Advance Squash Club 1,0.0,-33.33333333333334,41.66666666666666,-8.333333333333343,41.66666666666666,8.333333333333329
UST,33.33333333333334,0.0,-16.666666666666657,-8.333333333333329,0.0,1.6666666666666714
Thunder 1,16.66666666666667,-16.666666666666657,16.66666666666667,-66.66666666666666,50.0,7.105427357601002e-15
Kinetic 1,-50.0,40.0,-16.666666666666664,-50.0,75.0,-0.33333333333333215
Xavier,-50.0,41.66666666666667,16.66666666666667,-16.666666666666657,0.0,-1.6666666666666572
Hong Kong Football Club 7A,40.0,0.0,0.0,-20.0,-35.0,-3.0
Hong Kong Cricket Club D7A,-15.0,-15.0,10.0,10.0,-25.0,-7.0
Social Squash Team,13.333333333333329,-20.0,-23.333333333333336,10.0,-20.0,-8.0
Hong Kong Football Club 7B,-16.666666666666657,-8.333333333333343,-50.0,-25.0,35.0,-13.0
