Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D4A,3.3333333333333357,40.0,6.666666666666671,33.333333333333336,60.0,28.666666666666668
TNGX,25.0,-25.0,50.0,25.0,25.0,20.0
Hong Kong Cricket Club D4B,-3.3333333333333357,0.0,33.33333333333333,33.33333333333333,13.333333333333329,15.333333333333329
The Squash Club 1,0.0,-8.333333333333329,25.0,25.0,25.0,13.333333333333336
YLJR,-33.33333333333334,41.66666666666666,50.0,-8.333333333333343,0.0,10.0
Hong Kong Football Club 4A,-26.66666666666667,23.333333333333343,-10.0,-6.666666666666671,58.33333333333334,7.666666666666671
Sha Tin 1,0.0,50.0,-16.666666666666657,-50.0,25.0,1.6666666666666714
Kowloon Cricket Club 4,-7.142857142857139,-33.33333333333334,-4.761904761904773,0.0,0.0,-9.047619047619051
Hong Kong Football Club 4B,23.333333333333336,-10.0,23.333333333333336,-26.666666666666657,-60.0,-9.999999999999993
X-Alpha 2,-25.0,-25.0,-25.0,-25.0,16.66666666666667,-16.666666666666657
