Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Star River 1,46.66666666666667,13.333333333333343,33.33333333333334,41.66666666666667,-33.33333333333333,20.33333333333333
CSD Squash Team,40.0,75.0,-50.0,0.0,0.0,13.0
Royal Hong Kong Yacht Club Div 12,-3.5714285714285694,35.71428571428571,10.714285714285708,-3.5714285714285694,-8.333333333333343,6.19047619047619
Latecomers,-6.666666666666657,0.0,0.0,0.0,0.0,-1.3333333333333321
Hong Kong Football Club 12A,0.0,-25.0,49.99999999999999,-16.666666666666686,-26.66666666666667,-3.6666666666666714
Global Squash 2,-71.42857142857143,42.85714285714286,-71.42857142857143,42.85714285714286,7.142857142857146,-9.999999999999986
Physical Chess 4,-26.66666666666667,-40.0,-40.0,-10.0,15.0,-20.333333333333336
Hong Kong Football Club 12B,8.333333333333336,-8.333333333333329,-41.66666666666666,-25.0,-50.0,-23.33333333333333
Sha Tin 5,-26.666666666666657,-6.666666666666657,-60.0,-40.0,0.0,-26.666666666666657
Winter Warriors,25.0,-25.0,-75.0,0.0,-100.0,-35.0
SKCSC Div 12,-20.0,-40.0,-60.0,-25.0,-30.0,-35.0
