Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Ladies Recreation Club Div 14,4.761904761904759,38.09523809523809,33.33333333333334,0.0,5.0,16.238095238095234
Physical Chess 5,50.0,-33.33333333333334,33.33333333333334,-16.666666666666657,33.33333333333334,13.333333333333343
TKO Junior 1,0.0,-16.666666666666657,8.333333333333343,41.66666666666667,33.333333333333336,13.333333333333343
Fusion Squash Club 4,16.666666666666664,0.0,16.666666666666664,0.0,20.0,10.666666666666666
TNG 3,42.85714285714286,16.66666666666667,66.66666666666667,-83.33333333333334,10.0,10.57142857142857
Royal Hong Kong Yacht Club Div 14,-16.666666666666657,16.666666666666657,16.666666666666657,16.666666666666657,3.333333333333343,7.333333333333329
Squash-On,28.57142857142857,-23.809523809523803,28.57142857142857,0.0,0.0,6.666666666666668
The Squash Club 4,0.0,5.0,0.0,-23.80952380952381,46.66666666666666,5.571428571428584
RELAY 2,17.857142857142854,-35.714285714285715,28.57142857142857,10.0,0.0,4.142857142857146
8 Virtues + 1,0.0,-54.16666666666667,-25.0,23.809523809523803,20.0,-7.0714285714285765
North District Sports Association 2,-50.0,25.0,-25.0,0.0,-50.0,-20.0
Hong Kong Football Club 14,-32.142857142857146,-10.714285714285715,-17.85714285714286,-85.71428571428572,16.666666666666686,-25.95238095238095
