Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Electrify Squash Div 6,0.0,-25.0,-16.666666666666657,66.66666666666666,66.66666666666666,18.333333333333332
Hong Kong Football Club 6A,-30.0,-13.333333333333343,46.66666666666666,40.0,20.0,12.666666666666657
Ladies Recreation Club Div 6,37.5,12.5,3.5714285714285694,17.857142857142854,-16.666666666666657,10.952380952380956
Kowloon Cricket Club 6A,0.0,-10.0,-10.0,13.333333333333329,33.33333333333334,5.333333333333329
Hong Kong Cricket Club D6,33.33333333333333,20.0,-71.42857142857143,37.142857142857146,2.857142857142861,4.38095238095238
Hong Kong Football Club 6B,0.0,-20.0,20.0,20.0,0.0,4.0
Global Squash 1,-20.0,0.0,20.0,-20.0,40.0,4.0
Uncles,-10.0,6.666666666666657,10.0,-30.0,41.66666666666666,3.6666666666666643
Hong Kong Football Club 6C,8.333333333333343,8.333333333333336,0.0,-8.333333333333329,-16.66666666666667,-1.6666666666666643
X-Alpha 3,7.142857142857139,-11.42857142857143,-5.714285714285715,-46.42857142857143,28.57142857142857,-5.5714285714285765
Fusion Squash Club 1,-33.33333333333334,25.0,-8.333333333333343,16.666666666666657,-50.0,-10.000000000000007
Kowloon Cricket Club 6B,-33.33333333333334,-25.0,0.0,0.0,-5.0,-12.666666666666671
