Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,16.66666666666667,-50.0,50.0,5.555555555555564
Hong Kong Football Club M1B,0.0,0.0,0.0,0.0
Ladies Recreation Club M1,-25.0,-25.0,41.66666666666666,-2.777777777777782
Hong Kong Cricket Club M1B,16.666666666666657,-16.66666666666667,-16.66666666666667,-5.555555555555564
Hong Kong Cricket Club M1A,-33.33333333333333,-66.66666666666666,0.0,-33.33333333333333
