Team,Played,Won,Lost,Points
Sha Tin 3,1,1,0,6
Physical Chess 3,1,1,0,5
Squashathon Zero,1,1,0,4
TOMCAT,1,0,1,2
Kinetic 2,1,0,1,1
i-Mask Advance Squash Club 2,0,0,0,0
LONGVIEW,1,0,1,-1
