Team,Played,Won,Lost,Points
Kowloon Cricket Club 3B,1,1,0,5
NEXUS 1,1,1,0,5
Hong Kong Football Club 3B,1,1,0,4
Happy Squash 1,1,1,0,4
Hong Kong Football Club 3A,1,0,1,2
X-Alpha 1,1,0,1,2
Kowloon Cricket Club 3A,1,0,1,1
United Services Recreation Club 1,1,0,1,1
