Team,Played,Won,Lost,Points
Physical Chess 4,1,1,0,6
Royal Hong Kong Yacht Club Div 12,1,1,0,6
Star River 1,1,1,0,5
Hong Kong Football Club 12B,1,1,0,5
Hong Kong Football Club 12A,1,0,1,1
Sha Tin 5,1,0,1,1
SKCSC Div 12,1,0,1,0
CSD Squash Team,0,0,0,0
Global Squash 2,1,0,1,0
Latecomers,0,0,0,0
Winter Warriors,0,0,0,0
