Team,Played,Won,Lost,Points
Vitality Squash 1,1,1,0,5
Happy Squash 3,1,1,0,4
Smart Squash 1,1,1,0,4
X-Alpha 4,1,0,1,2
Fusion Squash Club 2,1,0,1,2
TNG 1,1,0,1,1
