Team,Played,Won,Lost,Points
Electrify Squash Div 13,1,1,0,6
Hong Kong Football Club 13,1,1,0,6
Happy Squash 4,1,1,0,4
Kowloon Cricket Club 13,1,0,1,2
Yuen Long District Sports Association Limited,1,0,1,0
Fusion Squash Club 3,1,0,1,0
Kinetic 4,0,0,0,0
Squashathon One,0,0,0,0
TNG 2,0,0,0,0
