Team,Played,Won,Lost,Points
Squash Busters,1,1,0,6
Hong Kong Cricket Club D15,1,1,0,4
Sha Tin 6,1,1,0,4
Squashathon X,1,1,0,4
North District Sports Association 3,1,0,1,2
Royal Hong Kong Yacht Club Div 15,1,0,1,2
United Services Recreation Club 4,1,0,1,1
HKIS Div 15,1,0,1,0
