Team,Played,Won,Lost,Points
Hong Kong Football Club 9,1,1,0,5
BOSS,1,1,0,5
Twister,1,1,0,5
The Hong Kong Jockey Club Div 9,1,1,0,4
Centre Squash,1,1,0,4
i-Mask Advance Squash Club 3,1,0,1,2
Kinetic 3,1,0,1,2
HKPF Squash Team,1,0,1,1
Kowloon Cricket Club 9,1,0,1,1
The Squash Club 2,1,0,1,1
