Team,Played,Won,Lost,Points
SKCSC M4,1,1,0,6
Hong Kong Football Club M4A,1,1,0,5
Hong Kong Club Blue,1,1,0,4
WAKO,1,1,0,4
Royal Hong Kong Yacht Club M4,1,1,0,4
Hong Kong Cricket Club M4,1,0,1,2
United Services Recreation Club M4,1,0,1,2
Kowloon Cricket Club M4,1,0,1,2
Hong Kong Football Club M4B,1,0,1,1
Bolton,1,0,1,0
