Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
JESSICA L3,20,11.478895779155831,8.521104220844169,46.86017203440689,98.43968793758751,59.6119223844769,26.305261052210444,9.101820364072815,3.4206841368273655,1.3202640528105622,0.24004800960192038
i-Mask Advance Squash Club L3,20,11.12742548509702,8.87257451490298,43.90618123624725,94.07881576315262,27.68553710742148,38.207641528305665,19.183836767353473,9.001800360072014,4.120824164832967,1.8003600720144028
Hong Kong Cricket Club Rockettes,20,9.513702740548108,10.486297259451892,40.0382076415283,74.47489497899579,6.481296259251851,16.923384676935388,29.185837167433487,21.884376875375075,15.943188637727545,9.581916383276655
Hong Kong Football Club L3B,20,9.931986397279456,10.068013602720544,37.34486897379476,56.41128225645129,3.4206841368273655,8.341668333666734,17.443488697739546,27.20544108821764,25.645129025805165,17.94358871774355
Hong Kong Football Club L3C,20,9.213442688537707,10.786557311462293,37.17923584716944,49.969993998799765,2.080416083216643,7.361472294458891,17.60352070414083,22.924584916983395,26.905381076215246,23.124624924984996
Hong Kong Football Club L3A,20,8.734546909381876,11.265453090618124,34.67133426685337,26.625325065013,0.7201440288057611,2.8605721144228844,7.4814962992598515,15.563112622524505,26.06521304260852,47.30946189237847
