Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Hong Kong Football Club M2B,20,14.643321660830416,5.356678339169585,67.50625312656328,99.99999999999999,81.89094547273636,17.258629314657327,0.80040020010005,0.05002501250625312,0.0,0.0
Hong Kong Football Club M2A,20,14.594297148574288,5.405702851425713,61.5327663831916,100.0,17.858929464732366,73.93696848424212,6.903451725862932,1.3006503251625814,0.0,0.0
Hong Kong Cricket Club M2A,20,11.092046023011505,8.907953976988495,52.63431715857929,99.0495247623812,0.2001000500250125,6.7033516758379195,68.48424212106053,23.66183091545773,0.9004502251125562,0.05002501250625312
Hong Kong Cricket Club M2B,20,9.097048524262132,10.902951475737868,48.87943971985993,94.79739869934967,0.05002501250625312,2.1010505252626315,23.111555777888945,69.53476738369184,5.2026013006503256,0.0
Ladies Recreation Club M2A,20,6.136068034017009,13.863931965982992,38.76888444222111,6.053026513256628,0.0,0.0,0.7003501750875438,5.3526763381690845,86.89344672336168,7.053526763381692
Ladies Recreation Club M2B,20,4.437218609304653,15.562781390695347,29.678339169584792,0.10005002501250625,0.0,0.0,0.0,0.10005002501250625,7.003501750875437,92.89644822411206
