Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Tuen Mun Squash Club 2,Star River 3,Kwun Chung (KCSC),1,04/10/2016,3-2,"['0-3', '0-3', '3-2', '3-1', '3-2']",3,2,9,11
Flash 2,Squashaholic,Cornwall Street (CSPSC),1,04/10/2016,0-5,"['0-3', '1-3', '2-3', '2-3', '0-3']",0,5,5,15
Royal Hong Kong Yacht Club 15,Progressive Squash Club,Royal Hong Kong Yacht Club (RHKYC),1,04/10/2016,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Real Neo-Active Club,KWTDSC 1,Java Road (JRSC),1,04/10/2016,3-2,"['2-3', '3-0', '3-1', '3-2', '0-3']",3,2,11,9
Kinetic 6,ZOMA 2,HK Squash Centre (HKSC),1,04/10/2016,2-3,"['2-3', '3-2', '3-1', '2-3', '0-3']",2,3,10,12
7NT,United Services Recreation Club 5,Pei Ho Street (PHSSC),1,04/10/2016,3-2,"['1-3', '3-0', '0-3', '3-1', '3-0']",3,2,10,7
Progressive Squash Club,Squashaholic,HK Squash Centre (HKSC),2,11/10/2016,3-2,"['0-3', '0-3', '3-0', '3-0', 'WO']",3,2,9,6
Kinetic 6,KWTDSC 1,HK Squash Centre (HKSC),2,11/10/2016,2-3,"['3-1', '3-2', '2-3', '0-3', '0-3']",2,3,8,12
Tuen Mun Squash Club 2,United Services Recreation Club 5,Kwun Chung (KCSC),2,11/10/2016,3-2,"['1-3', '3-0', '2-3', '3-1', '3-1']",3,2,12,8
Real Neo-Active Club,Star River 3,Java Road (JRSC),2,11/10/2016,3-2,"['1-3', '2-3', '3-2', '3-1', '3-0']",3,2,12,9
Flash 2,7NT,Cornwall Street (CSPSC),2,11/10/2016,2-3,"['0-3', '1-3', '3-0', '1-3', '3-0']",2,3,8,9
