Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Relay 1,Everlast 2,Yau Oi (YOSC),6,18/11/2016,3-2,"['1-3', '2-3', '3-0', 'WO', 'WO']",3,2,12,6
Striving,i-MASK Advance Squash Club 13,Cornwall Street (CSPSC),6,18/11/2016,2-3,"['3-0', '0-3', '0-3', '1-3', '3-2']",2,3,7,11
Fung King 4,Yuen Long Jr 3,Tai Wo Hau (TWHSC),6,18/11/2016,2-3,"['1-3', '0-3', '0-3', '3-0', '3-0']",2,3,7,9
Everlast 2,Kinetic 7,HK Squash Centre (HKSC),7,25/11/2016,3-2,"['3-0', '3-0', '3-0', '0-3', '0-3']",3,2,9,6
Relay 1,GS 3,Yau Oi (YOSC),7,25/11/2016,4-1,"['3-2', '3-0', '0-3', 'WO', 'WO']",4,1,12,5
Yuen Long Jr 3,KWTDSC 3,Yuen Long Jockey Club (YLJCSC),7,25/11/2016,4-1,"['3-0', '3-1', '3-1', '2-3', '3-0']",4,1,14,5
Fung King 4,Striving,Tai Wo Hau (TWHSC),7,25/11/2016,0-5,"['0-3', '0-3', '1-3', '2-3', '0-3']",0,5,3,15
Kinetic 7,GS 3,Yuen Long Jockey Club (YLJCSC),8,02/12/2016,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
Everlast 2,Yuen Long Jr 3,HK Squash Centre (HKSC),8,02/12/2016,4-1,"['3-0', '3-0', '3-0', '3-1', '0-3']",4,1,12,4
Striving,KWTDSC 3,Cornwall Street (CSPSC),8,02/12/2016,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
i-MASK Advance Squash Club 13,Fung King 4,Cornwall Street (CSPSC),8,02/12/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Yuen Long Jr 3,GS 3,Yuen Long Jockey Club (YLJCSC),9,09/12/2016,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
i-MASK Advance Squash Club 13,KWTDSC 3,Cornwall Street (CSPSC),9,09/12/2016,3-2,"['3-0', '3-1', '3-1', '0-3', '0-3']",3,2,9,8
Striving,Everlast 2,Cornwall Street (CSPSC),9,09/12/2016,2-3,"['0-3', '1-3', '0-3', '3-1', '3-1']",2,3,7,11
Relay 1,Kinetic 7,Yau Oi (YOSC),9,09/12/2016,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Everlast 2,i-MASK Advance Squash Club 13,HK Squash Centre (HKSC),10,16/12/2016,3-2,"['3-0', '3-2', '3-1', '0-3', '0-3']",3,2,9,9
KWTDSC 3,Fung King 4,Cornwall Street (CSPSC),10,16/12/2016,4-1,"['3-2', '3-1', '3-2', '3-0', '0-3']",4,1,12,8
Yuen Long Jr 3,Relay 1,Yuen Long Jockey Club (YLJCSC),10,16/12/2016,2-3,"['1-3', '1-3', '3-1', '0-3', '3-0']",2,3,8,10
GS 3,Striving,HK Squash Centre (HKSC),10,16/12/2016,5-0,"['3-0', '3-0', '3-0', 'WO', 'WO']",5,0,15,0
i-MASK Advance Squash Club 13,GS 3,Cornwall Street (CSPSC),11,06/01/2017,2-3,"['0-3', '2-3', '3-1', '1-3', '3-0']",2,3,9,10
Yuen Long Jr 3,Kinetic 7,Yuen Long Jockey Club (YLJCSC),11,06/01/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Striving,Relay 1,Cornwall Street (CSPSC),11,06/01/2017,1-4,"['2-3', '1-3', '3-2', '0-3', '0-3']",1,4,6,14
Fung King 4,Everlast 2,Lai King (LKSC),11,06/01/2017,4-1,"['0-3', '3-0', '3-0', 'WO', 'WO']",4,1,12,3
Fung King 4,GS 3,Lai King (LKSC),12,13/01/2017,3-2,"['0-3', '0-3', 'WO', '3-0', '3-0']",3,2,9,6
Everlast 2,KWTDSC 3,HK Squash Centre (HKSC),12,13/01/2017,3-2,"['3-0', '3-0', '2-3', '3-0', '0-3']",3,2,11,6
i-MASK Advance Squash Club 13,Relay 1,Cornwall Street (CSPSC),12,13/01/2017,3-2,"['0-3', '2-3', '3-1', '3-0', '3-0']",3,2,11,7
Kinetic 7,Striving,Yuen Long Jockey Club (YLJCSC),12,13/01/2017,2-3,"['1-3', '2-3', '0-3', '3-0', 'WO']",2,3,6,12
Kinetic 7,i-MASK Advance Squash Club 13,Yuen Long Jockey Club (YLJCSC),13,20/01/2017,1-4,"['3-1', '0-3', '0-3', '1-3', '0-3']",1,4,4,13
Striving,Yuen Long Jr 3,Cornwall Street (CSPSC),13,20/01/2017,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Relay 1,Fung King 4,Yau Oi (YOSC),13,20/01/2017,5-0,"['3-0', '3-1', '3-1', '3-0', '3-0']",5,0,15,2
KWTDSC 3,GS 3,Cornwall Street (CSPSC),13,20/01/2017,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Relay 1,KWTDSC 3,Yau Oi (YOSC),14,10/02/2017,4-1,"['3-0', '3-0', '2-3', '3-0', '3-0']",4,1,14,3
Fung King 4,Kinetic 7,Tai Wo Hau (TWHSC),14,10/02/2017,4-1,"['3-2', '3-0', '3-1', '3-0', '2-3']",4,1,14,6
Yuen Long Jr 3,i-MASK Advance Squash Club 13,Yuen Long Jockey Club (YLJCSC),14,10/02/2017,1-4,"['1-3', '0-3', '2-3', '3-0', '0-3']",1,4,6,12
GS 3,Everlast 2,HK Squash Centre (HKSC),14,10/02/2017,3-2,"['1-3', '3-0', '0-3', '3-1', 'WO']",3,2,10,7
KWTDSC 3,Kinetic 7,Cornwall Street (CSPSC),15,17/02/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
i-MASK Advance Squash Club 13,Striving,Cornwall Street (CSPSC),15,17/02/2017,5-0,"['3-0', '3-2', '3-1', '3-0', '3-0']",5,0,15,3
Everlast 2,Relay 1,HK Squash Centre (HKSC),15,17/02/2017,2-3,"['2-3', '3-2', '3-1', '0-3', 'WO']",2,3,8,12
Yuen Long Jr 3,Fung King 4,Yuen Long Jockey Club (YLJCSC),15,17/02/2017,2-3,"['1-3', '1-3', '1-3', '3-0', '3-1']",2,3,9,10
Kinetic 7,Everlast 2,Yuen Long Jockey Club (YLJCSC),16,24/02/2017,2-3,"['0-3', '0-3', '2-3', '3-2', 'WO']",2,3,5,14
Striving,Fung King 4,Cornwall Street (CSPSC),16,24/02/2017,3-2,"['3-0', '0-3', '3-2', '0-3', '3-0']",3,2,9,8
KWTDSC 3,Yuen Long Jr 3,Cornwall Street (CSPSC),16,24/02/2017,3-2,"['3-0', '2-3', '3-0', '3-2', '0-3']",3,2,11,8
GS 3,Relay 1,HK Squash Centre (HKSC),16,24/02/2017,2-3,"['1-3', '3-1', '0-3', '3-1', '0-3']",2,3,7,11
GS 3,Kinetic 7,HK Squash Centre (HKSC),17,03/03/2017,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Fung King 4,i-MASK Advance Squash Club 13,Tai Wo Hau (TWHSC),17,03/03/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
KWTDSC 3,Striving,Cornwall Street (CSPSC),17,03/03/2017,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
Yuen Long Jr 3,Everlast 2,Yuen Long Jockey Club (YLJCSC),17,03/03/2017,4-1,"['0-3', '3-2', '3-0', '3-0', 'WO']",4,1,12,5
GS 3,i-MASK Advance Squash Club 13,HK Squash Centre (HKSC),18,10/03/2017,3-2,"['3-0', '3-0', '3-0', '2-3', '0-3']",3,2,11,6
Everlast 2,Fung King 4,HK Squash Centre (HKSC),18,10/03/2017,1-4,"['3-2', '0-3', '1-3', 'WO', 'WO']",1,4,4,14
Relay 1,Striving,Cornwall Street (CSPSC),18,10/03/2017,2-3,"['1-3', '1-3', '3-0', '0-3', 'WO']",2,3,5,12
Kinetic 7,Yuen Long Jr 3,Cornwall Street (CSPSC),18,10/03/2017,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
