Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Phoenix,Global 2,HK Squash Centre (HKSC),8,24/11/2016,3-2,"['3-0', '0-3', '3-1', '3-1', '0-3']",3,2,9,8
Hong Kong Football Club 14,Invader Squash,Hong Kong Football Club (HKFC),8,24/11/2016,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
South Kwai Chung Squash Club 1,Phoenix,Cornwall Street (CSPSC),9,01/12/2016,3-2,"['1-3', '3-0', '3-1', '3-0', '2-3']",3,2,12,7
Hong Kong Football Club 14,Rovers,Hong Kong Football Club (HKFC),9,01/12/2016,5-0,"['3-2', '3-0', '3-1', '3-0', 'WO']",5,0,15,3
PLZ,Bravo,Cornwall Street (CSPSC),9,01/12/2016,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
Invader Squash,DS,Harbour Road (HRSC),9,01/12/2016,5-0,"['3-0', '3-2', '3-2', '3-0', '3-0']",5,0,15,4
Friend Club 7,Kinetic 5,Kwun Chung (KCSC),9,01/12/2016,1-4,"['2-3', '0-3', '0-3', '0-3', '3-0']",1,4,5,12
PLZ,Phoenix,Cornwall Street (CSPSC),10,08/12/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 14,Kinetic 5,Hong Kong Football Club (HKFC),10,08/12/2016,2-3,"['3-0', '1-3', '0-3', '3-0', '1-3']",2,3,8,9
DS,Rovers,Harbour Road (HRSC),10,08/12/2016,2-3,"['3-1', '3-1', '0-3', '1-3', 'WO']",2,3,7,11
South Kwai Chung Squash Club 1,Global 2,Cornwall Street (CSPSC),10,08/12/2016,4-1,"['3-0', '0-3', '3-2', '3-0', '3-0']",4,1,12,5
Bravo,Invader Squash,Cornwall Street (CSPSC),10,08/12/2016,3-2,"['3-0', '3-0', '3-2', '0-3', '1-3']",3,2,10,8
PLZ,Global 2,Cornwall Street (CSPSC),11,15/12/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 7,Hong Kong Football Club 14,Kwun Chung (KCSC),11,15/12/2016,3-2,"['3-0', '2-3', '3-0', '0-3', 'WO']",3,2,11,6
Rovers,Bravo,Cornwall Street (CSPSC),11,15/12/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Kinetic 5,DS,HK Squash Centre (HKSC),11,15/12/2016,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
Invader Squash,Phoenix,Harbour Road (HRSC),11,15/12/2016,1-4,"['2-3', '0-3', '2-3', '3-1', '2-3']",1,4,9,13
Phoenix,Rovers,HK Squash Centre (HKSC),12,05/01/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Global 2,Invader Squash,HK Squash Centre (HKSC),12,05/01/2017,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
Bravo,Kinetic 5,Cornwall Street (CSPSC),12,05/01/2017,2-3,"['3-1', '1-3', '0-3', '3-0', '0-3']",2,3,7,10
PLZ,South Kwai Chung Squash Club 1,Cornwall Street (CSPSC),12,05/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DS,Friend Club 7,Harbour Road (HRSC),12,05/01/2017,4-1,"['3-0', '3-0', '3-2', '3-0', '0-3']",4,1,12,5
Rovers,Global 2,Cornwall Street (CSPSC),13,12/01/2017,1-4,"['0-3', '0-3', '3-0', '1-3', '0-3']",1,4,4,12
DS,Hong Kong Football Club 14,Harbour Road (HRSC),13,12/01/2017,2-3,"['3-2', '3-0', '1-3', '0-3', '0-3']",2,3,7,11
Phoenix,Kinetic 5,HK Squash Centre (HKSC),13,12/01/2017,3-2,"['3-0', '3-0', '2-3', '2-3', '3-1']",3,2,13,7
Bravo,Friend Club 7,Cornwall Street (CSPSC),13,12/01/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
South Kwai Chung Squash Club 1,Invader Squash,Cornwall Street (CSPSC),13,12/01/2017,4-1,"['3-0', '1-3', '3-1', '3-2', '3-2']",4,1,13,8
Friend Club 7,Phoenix,Kwun Chung (KCSC),14,19/01/2017,1-4,"['0-3', '3-0', '2-3', '0-3', '0-3']",1,4,5,12
Kinetic 5,Global 2,HK Squash Centre (HKSC),14,19/01/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Football Club 14,Bravo,Hong Kong Football Club (HKFC),14,19/01/2017,4-1,"['0-3', '3-0', '3-0', '3-1', '3-0']",4,1,12,4
Rovers,South Kwai Chung Squash Club 1,Cornwall Street (CSPSC),14,19/01/2017,0-5,"['0-3', '1-3', '0-3', '0-3', '1-3']",0,5,2,15
Invader Squash,PLZ,Harbour Road (HRSC),14,19/01/2017,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Bravo,DS,Cornwall Street (CSPSC),15,09/02/2017,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
PLZ,Rovers,Cornwall Street (CSPSC),15,09/02/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
South Kwai Chung Squash Club 1,Kinetic 5,Cornwall Street (CSPSC),15,09/02/2017,5-0,"['3-0', '3-0', '3-0', '3-1', '3-1']",5,0,15,2
Hong Kong Football Club 14,Phoenix,Hong Kong Football Club (HKFC),15,09/02/2017,2-3,"['0-3', '0-3', '3-2', '0-3', '3-0']",2,3,6,11
Global 2,Friend Club 7,HK Squash Centre (HKSC),15,09/02/2017,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Kinetic 5,PLZ,HK Squash Centre (HKSC),16,16/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Global 2,Hong Kong Football Club 14,HK Squash Centre (HKSC),16,16/02/2017,3-2,"['3-0', '3-0', '3-0', '2-3', '0-3']",3,2,11,6
Friend Club 7,South Kwai Chung Squash Club 1,Cornwall Street (CSPSC),16,16/02/2017,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Rovers,Invader Squash,Cornwall Street (CSPSC),16,16/02/2017,2-3,"['3-1', '3-0', '0-3', '0-3', '0-3']",2,3,6,10
DS,Phoenix,Harbour Road (HRSC),16,16/02/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
South Kwai Chung Squash Club 1,Hong Kong Football Club 14,Cornwall Street (CSPSC),17,23/02/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Invader Squash,Kinetic 5,Harbour Road (HRSC),17,23/02/2017,2-3,"['3-1', '3-0', '0-3', '1-3', '1-3']",2,3,8,10
PLZ,Friend Club 7,Cornwall Street (CSPSC),17,23/02/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Global 2,DS,HK Squash Centre (HKSC),17,23/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Phoenix,Bravo,HK Squash Centre (HKSC),17,23/02/2017,5-0,"['3-2', '3-1', '3-1', '3-0', '3-0']",5,0,15,4
Bravo,Global 2,Cornwall Street (CSPSC),18,02/03/2017,2-3,"['1-3', '3-1', '3-1', '0-3', '1-3']",2,3,8,11
Friend Club 7,Invader Squash,Kwun Chung (KCSC),18,02/03/2017,1-4,"['2-3', '0-3', '3-2', '0-3', '2-3']",1,4,7,14
DS,South Kwai Chung Squash Club 1,Harbour Road (HRSC),18,02/03/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
PLZ,Hong Kong Football Club 14,Cornwall Street (CSPSC),18,02/03/2017,0-5,"['0-3', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Kinetic 5,Rovers,HK Squash Centre (HKSC),18,02/03/2017,3-2,"['0-3', '3-0', '3-0', '3-0', '1-3']",3,2,10,6
Invader Squash,Hong Kong Football Club 14,Harbour Road (HRSC),19,09/03/2017,4-1,"['3-1', '0-3', '3-0', '3-0', '3-0']",4,1,12,4
Rovers,Friend Club 7,Cornwall Street (CSPSC),19,09/03/2017,4-1,"['3-0', '3-2', '0-3', '3-0', '3-1']",4,1,12,6
Global 2,Phoenix,HK Squash Centre (HKSC),19,09/03/2017,1-4,"['0-3', '0-3', '0-3', '3-1', '0-3']",1,4,3,13
PLZ,DS,Cornwall Street (CSPSC),19,09/03/2017,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
South Kwai Chung Squash Club 1,Bravo,Cornwall Street (CSPSC),19,09/03/2017,3-2,"['2-3', '3-0', '2-3', '3-0', '3-0']",3,2,13,6
Kinetic 5,Friend Club 7,HK Squash Centre (HKSC),20,16/03/2017,5-0,"['3-1', '3-2', '3-0', '3-0', '3-0']",5,0,15,3
Bravo,PLZ,Cornwall Street (CSPSC),20,16/03/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Phoenix,South Kwai Chung Squash Club 1,HK Squash Centre (HKSC),20,16/03/2017,1-4,"['3-0', '1-3', '0-3', '1-3', '0-3']",1,4,5,12
DS,Invader Squash,Harbour Road (HRSC),20,16/03/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Rovers,Hong Kong Football Club 14,Cornwall Street (CSPSC),20,16/03/2017,2-3,"['3-2', '0-3', '1-3', '3-1', '0-3']",2,3,7,12
Invader Squash,Bravo,Harbour Road (HRSC),21,23/03/2017,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Phoenix,PLZ,HK Squash Centre (HKSC),21,23/03/2017,5-0,"['3-0', '3-1', 'WO', 'WO', 'WO']",5,0,15,1
Kinetic 5,Hong Kong Football Club 14,HK Squash Centre (HKSC),21,23/03/2017,3-2,"['2-3', '2-3', '3-0', '3-1', '3-2']",3,2,13,9
Rovers,DS,Cornwall Street (CSPSC),21,23/03/2017,4-1,"['3-1', '1-3', '3-0', '3-0', '3-0']",4,1,13,4
Global 2,South Kwai Chung Squash Club 1,HK Squash Centre (HKSC),21,23/03/2017,1-4,"['3-1', '1-3', '2-3', '0-3', '1-3']",1,4,7,13
Hong Kong Football Club 14,Friend Club 7,Hong Kong Football Club (HKFC),22,30/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Global 2,PLZ,HK Squash Centre (HKSC),22,30/03/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Bravo,Rovers,Cornwall Street (CSPSC),22,30/03/2017,1-4,"['2-3', '3-0', '0-3', '0-3', '1-3']",1,4,6,12
Phoenix,Invader Squash,HK Squash Centre (HKSC),22,30/03/2017,3-2,"['3-0', '3-1', '0-3', '3-2', '2-3']",3,2,11,9
DS,Kinetic 5,Harbour Road (HRSC),22,30/03/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
