Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
KWTDSC 2,Alpha CUHK 2,Cornwall Street (CSPSC),11,04/01/2017,4-1,"['3-0', '3-0', '3-2', '3-2', '0-3']",4,1,12,7
Airporterz,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),11,04/01/2017,1-4,"['3-2', '1-3', '1-3', '0-3', 'WO']",1,4,5,14
The Knockouts,Mark Six,Kwun Chung (KCSC),11,04/01/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Alpha CUHK 2,Airporterz,Chinese University of HK (CUHK),12,11/01/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
i-MASK Advance Squash Club 11,MASS,Cornwall Street (CSPSC),12,11/01/2017,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Mark Six,KWTDSC 2,Cornwall Street (CSPSC),12,11/01/2017,1-4,"['1-3', '0-3', '0-3', '2-3', '3-1']",1,4,6,13
Airporterz,Mark Six,Cornwall Street (CSPSC),13,18/01/2017,2-3,"['3-1', '3-0', '2-3', '1-3', '2-3']",2,3,11,10
MASS,Alpha CUHK 2,Cornwall Street (CSPSC),13,18/01/2017,0-5,"['0-3', '0-3', '0-3', 'WO', 'WO']",0,5,0,15
KWTDSC 2,The Knockouts,Cornwall Street (CSPSC),13,18/01/2017,4-1,"['2-3', '3-0', '3-0', '3-0', 'WO']",4,1,14,3
i-MASK Advance Squash Club 11,Alpha CUHK 2,Cornwall Street (CSPSC),14,08/02/2017,3-2,"['1-3', '0-3', '3-0', '3-2', '3-1']",3,2,10,9
MASS,Mark Six,Cornwall Street (CSPSC),14,08/02/2017,3-2,"['3-0', '3-0', '3-1', '0-3', '0-3']",3,2,9,7
Airporterz,The Knockouts,Cornwall Street (CSPSC),14,08/02/2017,3-2,"['1-3', '3-1', '1-3', '3-0', '3-1']",3,2,11,8
Mark Six,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),15,15/02/2017,0-5,"['1-3', '2-3', '0-3', '0-3', '0-3']",0,5,3,15
KWTDSC 2,Airporterz,Cornwall Street (CSPSC),15,15/02/2017,4-1,"['3-0', '3-0', '3-0', '3-1', '1-3']",4,1,13,4
MASS,KWTDSC 2,Cornwall Street (CSPSC),16,22/02/2017,0-5,"['2-3', '0-3', '1-3', '0-3', '0-3']",0,5,3,15
i-MASK Advance Squash Club 11,The Knockouts,Cornwall Street (CSPSC),16,22/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Alpha CUHK 2,Mark Six,Chinese University of HK (CUHK),16,22/02/2017,2-3,"['1-3', '3-0', '3-0', '1-3', '0-3']",2,3,8,9
The Knockouts,Alpha CUHK 2,Kwun Chung (KCSC),17,01/03/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Airporterz,MASS,Cornwall Street (CSPSC),17,01/03/2017,2-3,"['1-3', '0-3', '0-3', '3-2', '3-0']",2,3,7,11
KWTDSC 2,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),17,01/03/2017,2-3,"['0-3', '3-0', '3-0', '1-3', '2-3']",2,3,9,9
i-MASK Advance Squash Club 11,Airporterz,Cornwall Street (CSPSC),18,08/03/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Alpha CUHK 2,KWTDSC 2,Chinese University of HK (CUHK),18,08/03/2017,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Mark Six,The Knockouts,Cornwall Street (CSPSC),18,08/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Airporterz,Alpha CUHK 2,Cornwall Street (CSPSC),19,15/03/2017,1-4,"['0-3', '0-3', '0-3', '3-1', '0-3']",1,4,3,13
KWTDSC 2,Mark Six,Cornwall Street (CSPSC),19,15/03/2017,4-1,"['0-3', '3-1', '3-1', '3-0', '3-2']",4,1,12,7
MASS,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),19,15/03/2017,1-4,"['3-1', '2-3', '0-3', '0-3', '0-3']",1,4,5,13
Mark Six,Airporterz,Cornwall Street (CSPSC),20,22/03/2017,4-1,"['3-2', '3-0', '3-0', '2-3', '3-0']",4,1,14,5
Alpha CUHK 2,MASS,Chinese University of HK (CUHK),20,22/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
The Knockouts,KWTDSC 2,Kwun Chung (KCSC),20,22/03/2017,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
i-MASK Advance Squash Club 11,The Knockouts,Cornwall Street (CSPSC),21,29/03/2017,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
Alpha CUHK 2,Mark Six,Chinese University of HK (CUHK),21,29/03/2017,2-3,"['0-3', '3-0', '3-0', '2-3', '0-3']",2,3,8,9
MASS,KWTDSC 2,Cornwall Street (CSPSC),21,29/03/2017,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
