Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
United Services Recreation Club 2,Perrier KCC 4,United Services Recreation Club (USRC),1,04/10/2016,5-0,"['3-0', '3-0', '3-2', '3-1', '3-0']",5,0,15,3
Kinetic 1,Friend Club 2,HK Squash Centre (HKSC),1,04/10/2016,1-4,"['0-3', '0-3', '0-3', '3-1', '2-3']",1,4,5,13
Hong Kong Football Club 5,Discovery Bay,Hong Kong Football Club (HKFC),1,04/10/2016,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Fung King 1,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),1,04/10/2016,1-4,"['3-0', '0-3', '1-3', '2-3', '0-3']",1,4,6,12
United Services Recreation Club 2,i-MASK Advance Squash Club 2,United Services Recreation Club (USRC),2,11/10/2016,4-1,"['3-0', '2-3', '3-0', '3-0', '3-1']",4,1,14,4
Perrier KCC 4,Hong Kong Football Club 5,Kowloon Cricket Club (KCC),2,11/10/2016,4-1,"['0-3', '3-0', '3-0', '3-0', '3-1']",4,1,12,4
Discovery Bay,Kinetic 1,Discovery Bay Residents Club (DBRC),2,11/10/2016,5-0,"['3-0', '3-0', '3-1', '3-0', 'WO']",5,0,15,1
Friend Club 2,Fung King 1,Kwun Chung (KCSC),2,11/10/2016,1-4,"['1-3', '1-3', '0-3', '0-3', '3-0']",1,4,5,12
Fung King 1,Discovery Bay,Cornwall Street (CSPSC),3,18/10/2016,4-1,"['3-0', '3-1', '3-0', '3-1', '0-3']",4,1,12,5
Hong Kong Football Club 5,United Services Recreation Club 2,Hong Kong Football Club (HKFC),3,18/10/2016,1-4,"['0-3', '3-1', '1-3', '1-3', '0-3']",1,4,5,13
Perrier KCC 4,Kinetic 1,Kowloon Cricket Club (KCC),3,18/10/2016,4-1,"['3-1', '3-0', '3-0', '3-1', '0-3']",4,1,12,5
i-MASK Advance Squash Club 2,Friend Club 2,Cornwall Street (CSPSC),3,18/10/2016,5-0,"['3-0', '3-2', '3-0', '3-1', '3-0']",5,0,15,3
United Services Recreation Club 2,Friend Club 2,United Services Recreation Club (USRC),4,25/10/2016,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
Discovery Bay,i-MASK Advance Squash Club 2,Discovery Bay Residents Club (DBRC),4,25/10/2016,3-2,"['3-1', '0-3', '1-3', '3-1', 'WO']",3,2,10,8
Kinetic 1,Hong Kong Football Club 5,HK Squash Centre (HKSC),4,25/10/2016,1-4,"['0-3', '0-3', '0-3', '1-3', '3-0']",1,4,4,12
Perrier KCC 4,Fung King 1,Kowloon Cricket Club (KCC),4,25/10/2016,4-1,"['0-3', '3-2', '3-2', '3-2', '3-0']",4,1,12,9
Fung King 1,Hong Kong Football Club 5,Cornwall Street (CSPSC),5,01/11/2016,1-4,"['1-3', '2-3', '3-2', '0-3', '0-3']",1,4,6,14
i-MASK Advance Squash Club 2,Perrier KCC 4,Cornwall Street (CSPSC),5,01/11/2016,3-2,"['3-0', '3-1', '3-2', '0-3', '1-3']",3,2,10,9
Kinetic 1,United Services Recreation Club 2,HK Squash Centre (HKSC),5,01/11/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 2,Discovery Bay,Kwun Chung (KCSC),5,01/11/2016,4-1,"['3-0', '0-3', '3-1', '3-1', '3-2']",4,1,12,7
Kinetic 1,Fung King 1,HK Squash Centre (HKSC),6,08/11/2016,1-4,"['0-3', '2-3', '0-3', '1-3', '3-0']",1,4,6,12
Hong Kong Football Club 5,i-MASK Advance Squash Club 2,Hong Kong Football Club (HKFC),6,08/11/2016,0-5,"['0-3', '0-3', '0-3', '1-3', '2-3']",0,5,3,15
