Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club 6,The Squash Club 2,Hong Kong Cricket Club (HKCC),7,25/11/2016,1-4,"['3-1', '0-3', '0-3', '1-3', '1-3']",1,4,5,13
Fung King 2,Hong Kong Cricket Club 6,Lai King (LKSC),8,02/12/2016,4-1,"['3-0', '3-0', '3-1', '3-1', '0-3']",4,1,12,5
Spirit 3,Hong Kong Fire Services 2,HK Squash Centre (HKSC),8,02/12/2016,3-2,"['2-3', '3-1', '3-0', '3-1', '1-3']",3,2,12,8
The Squash Club 2,Head Shatin 5,Cornwall Street (CSPSC),8,02/12/2016,4-1,"['3-0', '3-1', '0-3', '3-0', '3-2']",4,1,12,6
Head Shatin 5,Fung King 2,Cornwall Street (CSPSC),9,09/12/2016,0-5,"['0-3', '1-3', '2-3', '0-3', '1-3']",0,5,4,15
Hong Kong Fire Services 2,ZOMA 1,Pei Ho Street (PHSSC),9,09/12/2016,2-3,"['3-2', '1-3', '0-3', '3-1', '0-3']",2,3,7,12
Hong Kong Cricket Club 6,Spirit 3,Hong Kong Cricket Club (HKCC),9,09/12/2016,4-1,"['3-1', '3-0', '3-0', '3-0', '1-3']",4,1,13,4
Fung King 2,The Squash Club 2,Lai King (LKSC),10,16/12/2016,2-3,"['3-2', '0-3', '3-0', '1-3', '2-3']",2,3,9,11
ZOMA 1,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),10,16/12/2016,3-2,"['0-3', '2-3', '3-0', '3-2', '3-0']",3,2,11,8
Spirit 3,Head Shatin 5,HK Squash Centre (HKSC),10,16/12/2016,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
Hong Kong Cricket Club 6,Hong Kong Fire Services 2,Hong Kong Cricket Club (HKCC),11,06/01/2017,3-2,"['3-1', '3-2', '3-0', '0-3', '0-3']",3,2,9,9
The Squash Club 2,Spirit 3,Cornwall Street (CSPSC),11,06/01/2017,4-1,"['3-1', '3-1', '3-2', '3-0', '0-3']",4,1,12,7
Head Shatin 5,ZOMA 1,Cornwall Street (CSPSC),11,06/01/2017,1-4,"['3-0', '1-3', '2-3', '0-3', '1-3']",1,4,7,12
Spirit 3,Fung King 2,HK Squash Centre (HKSC),12,13/01/2017,3-2,"['3-0', '0-3', '3-0', '3-0', '1-3']",3,2,10,6
ZOMA 1,The Squash Club 2,HK Squash Centre (HKSC),12,13/01/2017,3-2,"['0-3', '0-3', '3-0', '3-2', '3-2']",3,2,9,10
Hong Kong Fire Services 2,Head Shatin 5,Pei Ho Street (PHSSC),12,13/01/2017,4-1,"['3-1', '0-3', '3-1', '3-2', '3-2']",4,1,12,9
Fung King 2,ZOMA 1,Lai King (LKSC),13,20/01/2017,3-2,"['3-0', '3-1', '3-0', '1-3', '1-3']",3,2,11,7
The Squash Club 2,Hong Kong Fire Services 2,Cornwall Street (CSPSC),13,20/01/2017,4-1,"['3-0', '3-2', '1-3', '3-0', '3-0']",4,1,13,5
Hong Kong Cricket Club 6,Head Shatin 5,Hong Kong Cricket Club (HKCC),13,20/01/2017,4-1,"['1-3', '3-0', '3-2', '3-0', '3-0']",4,1,13,5
Spirit 3,ZOMA 1,HK Squash Centre (HKSC),14,10/02/2017,3-2,"['3-0', '1-3', '1-3', '3-0', '3-0']",3,2,11,6
Hong Kong Fire Services 2,Fung King 2,Pei Ho Street (PHSSC),14,10/02/2017,3-2,"['0-3', '0-3', '3-0', '3-1', '3-0']",3,2,9,7
The Squash Club 2,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),14,10/02/2017,3-2,"['3-0', '3-1', '0-3', '3-0', '0-3']",3,2,9,7
Spirit 3,Hong Kong Fire Services 2,HK Squash Centre (HKSC),15,17/02/2017,3-2,"['3-2', '1-3', '1-3', '3-0', '3-1']",3,2,11,9
Hong Kong Cricket Club 6,Fung King 2,Hong Kong Cricket Club (HKCC),15,17/02/2017,2-3,"['0-3', '3-0', '2-3', '3-1', '0-3']",2,3,8,10
Head Shatin 5,The Squash Club 2,Cornwall Street (CSPSC),15,17/02/2017,1-4,"['1-3', '0-3', '0-3', '3-0', '0-3']",1,4,4,12
Spirit 3,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),16,24/02/2017,1-4,"['3-2', '0-3', '0-3', '0-3', '1-3']",1,4,4,14
ZOMA 1,Hong Kong Fire Services 2,HK Squash Centre (HKSC),16,24/02/2017,3-2,"['2-3', '1-3', '3-1', '3-2', '3-2']",3,2,12,11
Fung King 2,Head Shatin 5,Lai King (LKSC),16,24/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Hong Kong Cricket Club 6,ZOMA 1,Hong Kong Cricket Club (HKCC),17,03/03/2017,2-3,"['3-0', '3-0', '1-3', '2-3', '0-3']",2,3,9,9
Fung King 2,The Squash Club 2,Lai King (LKSC),17,03/03/2017,3-2,"['3-0', '3-2', '1-3', '3-1', '0-3']",3,2,10,9
Head Shatin 5,Spirit 3,Cornwall Street (CSPSC),17,03/03/2017,2-3,"['0-3', '2-3', '3-0', '0-3', '3-2']",2,3,8,11
Spirit 3,The Squash Club 2,HK Squash Centre (HKSC),18,10/03/2017,3-2,"['2-3', '1-3', '3-1', '3-1', '3-0']",3,2,12,8
ZOMA 1,Head Shatin 5,HK Squash Centre (HKSC),18,10/03/2017,3-2,"['1-3', '3-0', '3-0', '1-3', 'WO']",3,2,11,6
Hong Kong Fire Services 2,Hong Kong Cricket Club 6,Pei Ho Street (PHSSC),18,10/03/2017,3-2,"['3-0', '3-2', '1-3', '3-2', '0-3']",3,2,10,10
Head Shatin 5,Hong Kong Fire Services 2,Cornwall Street (CSPSC),19,17/03/2017,2-3,"['2-3', '3-0', '0-3', '2-3', '3-1']",2,3,10,10
Fung King 2,Spirit 3,Lai King (LKSC),19,17/03/2017,3-2,"['3-0', '3-1', '3-2', '0-3', '0-3']",3,2,9,9
The Squash Club 2,ZOMA 1,Cornwall Street (CSPSC),19,17/03/2017,3-2,"['3-0', '3-0', '3-2', '1-3', '0-3']",3,2,10,8
Head Shatin 5,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),20,24/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Fire Services 2,The Squash Club 2,Pei Ho Street (PHSSC),20,24/03/2017,4-1,"['3-1', '0-3', '3-2', '3-1', '3-0']",4,1,12,7
ZOMA 1,Fung King 2,HK Squash Centre (HKSC),20,24/03/2017,1-4,"['0-3', '0-3', '0-3', '3-0', '1-3']",1,4,4,12
ZOMA 1,Hong Kong Fire Services 2,HK Squash Centre (HKSC),21,31/03/2017,3-2,"['3-2', '0-3', '3-0', '3-2', '1-3']",3,2,10,10
Head Shatin 5,Fung King 2,Cornwall Street (CSPSC),21,31/03/2017,1-4,"['0-3', '0-3', '0-3', '3-0', '0-3']",1,4,3,12
Spirit 3,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),21,31/03/2017,3-2,"['3-1', '2-3', '2-3', '3-1', '3-0']",3,2,13,8
