Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club M4,HK Club Blue,Hong Kong Cricket Club (HKCC),5,10/11/2016,4-1,"['1-3', '3-1', '3-1', '3-0', '3-0']",4,1,13,5
WAKO Senior,United Services Recreation Club M4,Masters - Java Road (JRSC - M),5,10/11/2016,1-4,"['1-3', '0-3', '3-0', '1-3', '0-3']",1,4,5,12
United Services Recreation Club M4,HK Club Blue,United Services Recreation Club (USRC),6,17/11/2016,5-0,"['3-0', '3-1', '3-1', '3-0', '3-1']",5,0,15,3
Hong Kong Cricket Club M4,Hong Kong Football Club M4,Hong Kong Cricket Club (HKCC),6,17/11/2016,5-0,"['3-0', '3-1', '3-2', '3-2', '3-1']",5,0,15,6
Jaws Master,WAKO Senior,Masters - HK Squash Centre (HKSC - M),6,17/11/2016,4-1,"['3-1', '3-1', '3-0', '2-3', '3-0']",4,1,14,5
Bolton 1,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (HKSC - M),6,17/11/2016,1-4,"['2-3', '3-2', '1-3', '1-3', '1-3']",1,4,8,14
Hong Kong Football Club M4,HK Club Blue,Hong Kong Football Club (HKFC),7,24/11/2016,1-4,"['0-3', '0-3', '0-3', '3-0', '0-3']",1,4,3,12
WAKO Senior,Bolton 1,Masters - Java Road (JRSC - M),7,24/11/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club M4,Royal Hong Kong Yacht Club (RHKYC),7,24/11/2016,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
United Services Recreation Club M4,Jaws Master,United Services Recreation Club (USRC),7,24/11/2016,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4,Royal Hong Kong Yacht Club (RHKYC),8,01/12/2016,3-2,"['3-0', '3-0', '3-1', '1-3', '1-3']",3,2,11,7
Jaws Master,HK Club Blue,Masters - HK Squash Centre (HKSC - M),8,01/12/2016,5-0,"['3-1', '3-0', '3-0', '3-1', '3-2']",5,0,15,4
Hong Kong Cricket Club M4,WAKO Senior,Hong Kong Cricket Club (HKCC),8,01/12/2016,1-4,"['2-3', '1-3', '2-3', '3-2', '0-3']",1,4,8,14
United Services Recreation Club M4,Bolton 1,United Services Recreation Club (USRC),8,01/12/2016,5-0,"['3-2', '3-0', '3-1', '3-1', '3-0']",5,0,15,4
HK Club Blue,Royal Hong Kong Yacht Club M4,HK CLUB,9,08/12/2016,1-4,"['3-0', '0-3', '0-3', '0-3', 'WO']",1,4,3,12
WAKO Senior,Hong Kong Football Club M4,Masters - Java Road (JRSC - M),9,08/12/2016,4-1,"['3-0', '3-0', '3-1', '0-3', '3-1']",4,1,12,5
Bolton 1,Jaws Master,Masters - HK Squash Centre (HKSC - M),9,08/12/2016,1-4,"['0-3', '0-3', '1-3', '1-3', '3-0']",1,4,5,12
Hong Kong Cricket Club M4,United Services Recreation Club M4,Hong Kong Cricket Club (HKCC),9,08/12/2016,0-5,"['1-3', '0-3', '1-3', '0-3', '1-3']",0,5,3,15
WAKO Senior,Royal Hong Kong Yacht Club M4,Masters - Java Road (JRSC - M),10,15/12/2016,4-1,"['2-3', '3-2', '3-2', '3-0', '3-0']",4,1,14,7
United Services Recreation Club M4,Hong Kong Football Club M4,United Services Recreation Club (USRC),10,15/12/2016,4-1,"['3-0', '3-0', '3-0', '3-1', '1-3']",4,1,13,4
Jaws Master,Hong Kong Cricket Club M4,Masters - HK Squash Centre (HKSC - M),10,15/12/2016,4-1,"['3-1', '3-0', '3-0', '3-1', '0-3']",4,1,12,5
Bolton 1,HK Club Blue,Masters - HK Squash Centre (HKSC - M),10,15/12/2016,1-4,"['3-1', '0-3', '0-3', '1-3', '1-3']",1,4,5,13
Hong Kong Cricket Club M4,Bolton 1,Hong Kong Cricket Club (HKCC),11,05/01/2017,3-2,"['0-3', '3-0', '3-0', '1-3', '3-1']",3,2,10,7
Hong Kong Football Club M4,Jaws Master,Hong Kong Football Club (HKFC),11,05/01/2017,4-1,"['3-1', '2-3', '3-1', '3-0', '3-0']",4,1,14,5
HK Club Blue,WAKO Senior,HK CLUB,11,05/01/2017,1-4,"['2-3', '0-3', '1-3', '1-3', '3-1']",1,4,7,13
Royal Hong Kong Yacht Club M4,United Services Recreation Club M4,Royal Hong Kong Yacht Club (RHKYC),11,05/01/2017,1-4,"['0-3', '3-0', '0-3', '0-3', '0-3']",1,4,3,12
Jaws Master,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (HKSC - M),12,12/01/2017,3-2,"['3-0', '2-3', '3-0', '1-3', '3-0']",3,2,12,6
HK Club Blue,Hong Kong Cricket Club M4,HK CLUB,12,12/01/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
United Services Recreation Club M4,WAKO Senior,United Services Recreation Club (USRC),12,12/01/2017,3-2,"['3-2', '3-1', '3-1', '2-3', '0-3']",3,2,11,10
Bolton 1,Hong Kong Football Club M4,Masters - HK Squash Centre (HKSC - M),12,12/01/2017,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club M4,Hong Kong Football Club M4,Hong Kong Cricket Club (HKCC),13,19/01/2017,5-0,"['3-0', '3-1', '3-0', '3-0', '3-1']",5,0,15,2
HK Club Blue,United Services Recreation Club M4,HK CLUB,13,19/01/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Royal Hong Kong Yacht Club M4,Bolton 1,Royal Hong Kong Yacht Club (RHKYC),13,19/01/2017,5-0,"['3-1', '3-0', '3-1', '3-1', '3-0']",5,0,15,3
WAKO Senior,Jaws Master,Masters - Java Road (JRSC - M),13,19/01/2017,4-1,"['0-3', '3-0', '3-1', '3-0', '3-1']",4,1,12,5
Bolton 1,WAKO Senior,Masters - HK Squash Centre (HKSC - M),14,09/02/2017,2-3,"['1-3', '1-3', '3-2', '1-3', '3-0']",2,3,9,11
Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club M4,Royal Hong Kong Yacht Club (RHKYC),14,09/02/2017,3-2,"['3-0', '3-0', '3-2', '0-3', '0-3']",3,2,9,8
Jaws Master,United Services Recreation Club M4,Masters - HK Squash Centre (HKSC - M),14,09/02/2017,4-1,"['3-1', '3-1', '0-3', '3-1', '3-0']",4,1,12,6
HK Club Blue,Hong Kong Football Club M4,HK CLUB,14,09/02/2017,4-1,"['3-0', '3-0', '0-3', '3-1', '3-0']",4,1,12,4
Hong Kong Football Club M4,Royal Hong Kong Yacht Club M4,Hong Kong Football Club (HKFC),15,16/02/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
HK Club Blue,Jaws Master,HK CLUB,15,16/02/2017,1-4,"['0-3', '0-3', '0-3', '0-3', '3-2']",1,4,3,14
Hong Kong Cricket Club M4,WAKO Senior,Hong Kong Cricket Club (HKCC),15,16/02/2017,3-2,"['2-3', '3-2', '3-2', '1-3', '3-0']",3,2,12,10
Bolton 1,United Services Recreation Club M4,Masters - HK Squash Centre (HKSC - M),15,16/02/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Jaws Master,Bolton 1,Masters - HK Squash Centre (HKSC - M),16,23/02/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Royal Hong Kong Yacht Club M4,HK Club Blue,Royal Hong Kong Yacht Club (RHKYC),16,23/02/2017,2-3,"['3-1', '0-3', '3-0', '0-3', '0-3']",2,3,6,10
Hong Kong Football Club M4,WAKO Senior,Hong Kong Football Club (HKFC),16,23/02/2017,0-5,"['0-3', '1-3', '0-3', '0-3', 'WO']",0,5,1,15
United Services Recreation Club M4,Hong Kong Cricket Club M4,United Services Recreation Club (USRC),16,23/02/2017,4-1,"['3-1', '3-2', '3-1', '3-1', '0-3']",4,1,12,8
Hong Kong Cricket Club M4,Jaws Master,Hong Kong Cricket Club (HKCC),17,02/03/2017,1-4,"['2-3', '3-2', '0-3', '0-3', '0-3']",1,4,5,14
Hong Kong Football Club M4,United Services Recreation Club M4,Hong Kong Football Club (HKFC),17,02/03/2017,2-3,"['0-3', '0-3', '0-3', '3-1', '3-0']",2,3,6,10
HK Club Blue,Bolton 1,HK CLUB,17,02/03/2017,4-1,"['1-3', '3-2', '3-0', '3-0', '3-0']",4,1,13,5
Royal Hong Kong Yacht Club M4,WAKO Senior,Royal Hong Kong Yacht Club (RHKYC),17,02/03/2017,4-1,"['3-2', '3-0', '2-3', '3-1', '3-0']",4,1,14,6
WAKO Senior,HK Club Blue,Masters - Java Road (JRSC - M),18,09/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Bolton 1,Hong Kong Cricket Club M4,Masters - HK Squash Centre (HKSC - M),18,09/03/2017,0-5,"['0-3', '1-3', '2-3', '1-3', '0-3']",0,5,4,15
Jaws Master,Hong Kong Football Club M4,Masters - HK Squash Centre (HKSC - M),18,09/03/2017,4-1,"['3-0', '3-0', '3-2', '3-0', '1-3']",4,1,13,5
United Services Recreation Club M4,Royal Hong Kong Yacht Club M4,United Services Recreation Club (USRC),18,09/03/2017,4-1,"['3-1', '0-3', '3-0', '3-0', '3-0']",4,1,12,4
Hong Kong Football Club M4,Bolton 1,Hong Kong Football Club (HKFC),19,16/03/2017,3-2,"['2-3', '3-0', '2-3', 'WO', 'WO']",3,2,13,6
Royal Hong Kong Yacht Club M4,Jaws Master,Royal Hong Kong Yacht Club (RHKYC),19,16/03/2017,2-3,"['1-3', '3-0', '3-2', '2-3', '0-3']",2,3,9,11
WAKO Senior,United Services Recreation Club M4,Masters - Java Road (JRSC - M),19,16/03/2017,3-2,"['3-1', '0-3', '3-1', '3-1', '2-3']",3,2,11,9
HK Club Blue,Hong Kong Cricket Club M4,HK CLUB,19,16/03/2017,2-3,"['3-0', '2-3', '2-3', '0-3', 'WO']",2,3,7,12
Bolton 1,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (HKSC - M),20,23/03/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
United Services Recreation Club M4,HK Club Blue,United Services Recreation Club (USRC),20,23/03/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Jaws Master,WAKO Senior,Masters - HK Squash Centre (HKSC - M),20,23/03/2017,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Hong Kong Football Club M4,Hong Kong Cricket Club M4,Hong Kong Football Club (HKFC),20,23/03/2017,2-3,"['3-0', '2-3', '2-3', '1-3', '3-0']",2,3,11,9
United Services Recreation Club M4,Jaws Master,United Services Recreation Club (USRC),21,30/03/2017,4-1,"['3-0', '3-1', '3-2', '1-3', '3-1']",4,1,13,7
Hong Kong Football Club M4,HK Club Blue,Hong Kong Football Club (HKFC),21,30/03/2017,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Hong Kong Cricket Club M4,Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club (HKCC),21,30/03/2017,0-5,"['2-3', '1-3', '2-3', '1-3', '1-3']",0,5,7,15
WAKO Senior,Bolton 1,Masters - Java Road (JRSC - M),21,30/03/2017,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
