Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
South China Athletic Association,i-MASK Advance Squash Club 10,South China Athletic Assocation (SCAA),5,09/11/2016,3-2,"['0-3', '2-3', '3-1', '3-0', '3-0']",3,2,11,7
i-MASK Advance Squash Club 10,Honey Badger SC 2,Cornwall Street (CSPSC),6,16/11/2016,3-2,"['3-0', '3-0', '0-3', '3-0', '1-3']",3,2,10,6
The Squash Club 3,Star River 2,Kwun Chung (KCSC),6,16/11/2016,2-3,"['1-3', '0-3', '3-1', '3-1', '0-3']",2,3,7,11
KTSC,Visions,Cornwall Street (CSPSC),6,16/11/2016,2-3,"['3-0', '3-0', '0-3', '0-3', '2-3']",2,3,8,9
Hong Kong Football Club 13,South China Athletic Association,Hong Kong Football Club (HKFC),6,16/11/2016,3-2,"['3-1', '1-3', '0-3', '3-1', '3-1']",3,2,10,9
Perrier KCC 8,Honey Badger SC 3,Kowloon Cricket Club (KCC),6,16/11/2016,4-1,"['3-0', '2-3', '3-0', '3-2', '3-0']",4,1,14,5
Honey Badger SC 2,Hong Kong Football Club 13,HK Squash Centre (HKSC),7,23/11/2016,3-2,"['0-3', '1-3', '3-1', '3-2', '3-0']",3,2,10,9
SQUASHED BALLS,KTSC,HK Squash Centre (HKSC),7,23/11/2016,3-2,"['3-0', '1-3', '3-0', '3-0', '1-3']",3,2,11,6
Honey Badger SC 3,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),7,23/11/2016,0-5,"['0-3', '0-3', '0-3', '2-3', '0-3']",0,5,2,15
Visions,Perrier KCC 8,Java Road (JRSC),7,23/11/2016,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
South China Athletic Association,The Squash Club 3,South China Athletic Assocation (SCAA),7,23/11/2016,2-3,"['0-3', '1-3', '1-3', '3-0', '3-0']",2,3,8,9
The Squash Club 3,Honey Badger SC 2,Kwun Chung (KCSC),8,30/11/2016,3-2,"['3-1', '3-1', '3-1', '0-3', '0-3']",3,2,9,9
Perrier KCC 8,SQUASHED BALLS,Kowloon Cricket Club (KCC),8,30/11/2016,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
i-MASK Advance Squash Club 10,Visions,Cornwall Street (CSPSC),8,30/11/2016,5-0,"['3-0', '3-0', '3-1', '3-2', '3-1']",5,0,15,4
Hong Kong Football Club 13,Honey Badger SC 3,Hong Kong Football Club (HKFC),8,30/11/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-2']",5,0,15,2
Star River 2,South China Athletic Association,Cornwall Street (CSPSC),8,30/11/2016,5-0,"['3-0', '3-2', '3-2', '3-0', '3-0']",5,0,15,4
Honey Badger SC 2,Star River 2,HK Squash Centre (HKSC),9,07/12/2016,4-1,"['3-0', '3-1', '3-2', '3-1', '0-3']",4,1,12,7
SQUASHED BALLS,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),9,07/12/2016,1-4,"['3-1', '2-3', '2-3', '2-3', '1-3']",1,4,10,13
Honey Badger SC 3,The Squash Club 3,HK Squash Centre (HKSC),9,07/12/2016,0-5,"['2-3', '0-3', '1-3', '2-3', '0-3']",0,5,5,15
KTSC,Perrier KCC 8,Cornwall Street (CSPSC),9,07/12/2016,0-5,"['0-3', '1-3', '1-3', '0-3', '0-3']",0,5,2,15
Visions,Hong Kong Football Club 13,Java Road (JRSC),9,07/12/2016,2-3,"['0-3', '3-2', '2-3', '1-3', '3-1']",2,3,9,12
South China Athletic Association,Honey Badger SC 2,South China Athletic Assocation (SCAA),10,14/12/2016,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Hong Kong Football Club 13,SQUASHED BALLS,Hong Kong Football Club (HKFC),10,14/12/2016,1-4,"['0-3', '1-3', '1-3', '0-3', '3-0']",1,4,5,12
The Squash Club 3,Visions,Kwun Chung (KCSC),10,14/12/2016,4-1,"['3-2', '3-2', '2-3', '3-0', '3-0']",4,1,14,7
Star River 2,Honey Badger SC 3,Cornwall Street (CSPSC),10,14/12/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-MASK Advance Squash Club 10,KTSC,Cornwall Street (CSPSC),10,14/12/2016,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
SQUASHED BALLS,Star River 2,HK Squash Centre (HKSC),11,04/01/2017,2-3,"['0-3', '3-0', '3-1', '0-3', '0-3']",2,3,6,10
Visions,South China Athletic Association,Java Road (JRSC),11,04/01/2017,3-2,"['2-3', '3-2', '3-2', '1-3', '3-0']",3,2,12,10
Honey Badger SC 3,Honey Badger SC 2,HK Squash Centre (HKSC),11,04/01/2017,0-5,"['0-3', '1-3', '0-3', '1-3', '0-3']",0,5,2,15
Perrier KCC 8,Hong Kong Football Club 13,Kowloon Cricket Club (KCC),11,04/01/2017,4-1,"['2-3', '3-0', '3-1', '3-1', '3-0']",4,1,14,5
KTSC,The Squash Club 3,Cornwall Street (CSPSC),11,04/01/2017,4-1,"['3-0', '3-0', '2-3', '3-2', '3-1']",4,1,14,6
The Squash Club 3,SQUASHED BALLS,Kwun Chung (KCSC),12,11/01/2017,3-2,"['0-3', '2-3', '3-0', '3-0', '3-0']",3,2,11,6
Star River 2,Visions,Cornwall Street (CSPSC),12,11/01/2017,2-3,"['3-0', '3-0', '1-3', '2-3', '1-3']",2,3,10,9
i-MASK Advance Squash Club 10,Perrier KCC 8,Cornwall Street (CSPSC),12,11/01/2017,3-2,"['3-1', '0-3', '3-1', '0-3', '3-0']",3,2,9,8
Hong Kong Football Club 13,KTSC,Hong Kong Football Club (HKFC),12,11/01/2017,3-2,"['3-2', '1-3', '3-0', '3-1', '0-3']",3,2,10,9
South China Athletic Association,Honey Badger SC 3,South China Athletic Assocation (SCAA),12,11/01/2017,3-2,"['3-0', '2-3', '3-0', '1-3', '3-0']",3,2,12,6
The Squash Club 3,Perrier KCC 8,Kwun Chung (KCSC),13,18/01/2017,2-3,"['1-3', '2-3', '0-3', '3-0', '3-0']",2,3,9,9
Honey Badger SC 2,Visions,HK Squash Centre (HKSC),13,18/01/2017,3-2,"['3-0', '0-3', '3-1', '3-0', '0-3']",3,2,9,7
Hong Kong Football Club 13,i-MASK Advance Squash Club 10,Hong Kong Football Club (HKFC),13,18/01/2017,1-4,"['0-3', '0-3', '2-3', '0-3', '3-1']",1,4,5,13
South China Athletic Association,SQUASHED BALLS,South China Athletic Assocation (SCAA),13,18/01/2017,2-3,"['0-3', '3-1', '0-3', '0-3', '3-0']",2,3,6,10
Star River 2,KTSC,Cornwall Street (CSPSC),13,18/01/2017,4-1,"['3-2', '1-3', '3-1', '3-0', '3-0']",4,1,13,6
SQUASHED BALLS,Honey Badger SC 2,HK Squash Centre (HKSC),14,08/02/2017,4-1,"['1-3', '3-0', '3-2', '3-0', '3-1']",4,1,13,6
Perrier KCC 8,Star River 2,Kowloon Cricket Club (KCC),14,08/02/2017,5-0,"['3-2', '3-1', '3-0', '3-0', '3-2']",5,0,15,5
i-MASK Advance Squash Club 10,The Squash Club 3,Cornwall Street (CSPSC),14,08/02/2017,5-0,"['3-2', '3-0', '3-0', '3-0', '3-2']",5,0,15,4
Visions,Honey Badger SC 3,Java Road (JRSC),14,08/02/2017,4-1,"['3-2', '3-0', '0-3', '3-0', '3-0']",4,1,12,5
KTSC,South China Athletic Association,Cornwall Street (CSPSC),14,08/02/2017,4-1,"['3-1', '3-1', '1-3', '3-2', '3-0']",4,1,13,7
Honey Badger SC 2,KTSC,HK Squash Centre (HKSC),15,15/02/2017,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
South China Athletic Association,Perrier KCC 8,South China Athletic Assocation (SCAA),15,15/02/2017,1-4,"['0-3', '3-1', '1-3', '0-3', '2-3']",1,4,6,13
Honey Badger SC 3,SQUASHED BALLS,HK Squash Centre (HKSC),15,15/02/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Star River 2,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),15,15/02/2017,1-4,"['2-3', '1-3', '0-3', '3-2', '2-3']",1,4,8,14
The Squash Club 3,Hong Kong Football Club 13,Kwun Chung (KCSC),15,15/02/2017,0-5,"['0-3', '1-3', '2-3', '0-3', '1-3']",0,5,4,15
i-MASK Advance Squash Club 10,South China Athletic Association,Cornwall Street (CSPSC),16,22/02/2017,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
KTSC,Honey Badger SC 3,Cornwall Street (CSPSC),16,22/02/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Football Club 13,Star River 2,Hong Kong Football Club (HKFC),16,22/02/2017,1-4,"['3-1', '2-3', '1-3', '2-3', '1-3']",1,4,9,13
Honey Badger SC 2,Perrier KCC 8,HK Squash Centre (HKSC),16,22/02/2017,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
SQUASHED BALLS,Visions,HK Squash Centre (HKSC),16,22/02/2017,5-0,"['3-0', '3-2', '3-1', '3-1', '3-1']",5,0,15,5
Star River 2,The Squash Club 3,Cornwall Street (CSPSC),17,01/03/2017,3-2,"['3-1', '3-1', '0-3', '1-3', '3-0']",3,2,10,8
Honey Badger SC 2,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),17,01/03/2017,3-2,"['3-0', '0-3', '1-3', '3-0', '3-0']",3,2,10,6
Honey Badger SC 3,Perrier KCC 8,HK Squash Centre (HKSC),17,01/03/2017,1-4,"['0-3', '3-0', '0-3', '0-3', '0-3']",1,4,3,12
South China Athletic Association,Hong Kong Football Club 13,South China Athletic Assocation (SCAA),17,01/03/2017,4-1,"['3-2', '3-1', '3-1', '0-3', '3-0']",4,1,12,7
Visions,KTSC,Java Road (JRSC),17,01/03/2017,2-3,"['1-3', '0-3', '3-0', '3-0', '0-3']",2,3,7,9
Hong Kong Football Club 13,Honey Badger SC 2,Hong Kong Football Club (HKFC),18,08/03/2017,1-4,"['0-3', '1-3', '3-0', '0-3', '0-3']",1,4,4,12
The Squash Club 3,South China Athletic Association,Kwun Chung (KCSC),18,08/03/2017,2-3,"['3-1', '1-3', '0-3', '3-1', '0-3']",2,3,7,11
Perrier KCC 8,Visions,Cornwall Street (CSPSC),18,08/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-MASK Advance Squash Club 10,Honey Badger SC 3,Cornwall Street (CSPSC),18,08/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
KTSC,SQUASHED BALLS,Cornwall Street (CSPSC),18,08/03/2017,0-5,"['0-3', '2-3', '1-3', '0-3', 'WO']",0,5,3,15
Honey Badger SC 3,Hong Kong Football Club 13,HK Squash Centre (HKSC),19,15/03/2017,0-5,"['0-3', '0-3', 'WO', 'WO', 'WO']",0,5,0,15
Visions,i-MASK Advance Squash Club 10,Java Road (JRSC),19,15/03/2017,1-4,"['0-3', '1-3', '0-3', '3-0', '1-3']",1,4,5,12
South China Athletic Association,Star River 2,South China Athletic Assocation (SCAA),19,15/03/2017,2-3,"['1-3', '3-2', '3-0', '1-3', '1-3']",2,3,9,11
Honey Badger SC 2,The Squash Club 3,HK Squash Centre (HKSC),19,15/03/2017,4-1,"['3-2', '0-3', '3-0', '3-0', '3-0']",4,1,12,5
SQUASHED BALLS,Perrier KCC 8,HK Squash Centre (HKSC),19,15/03/2017,2-3,"['0-3', '3-2', '2-3', '3-1', '1-3']",2,3,9,12
Perrier KCC 8,KTSC,Kowloon Cricket Club (KCC),20,22/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Star River 2,Honey Badger SC 2,Cornwall Street (CSPSC),20,22/03/2017,1-4,"['1-3', '3-0', '2-3', '1-3', '1-3']",1,4,8,12
Hong Kong Football Club 13,Visions,Hong Kong Football Club (HKFC),20,22/03/2017,1-4,"['3-0', '1-3', '2-3', '0-3', '1-3']",1,4,7,12
i-MASK Advance Squash Club 10,SQUASHED BALLS,Cornwall Street (CSPSC),20,22/03/2017,3-2,"['3-1', '2-3', '2-3', '3-0', '3-0']",3,2,13,7
KTSC,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),21,29/03/2017,1-4,"['2-3', '3-2', '0-3', '2-3', '1-3']",1,4,8,14
Visions,The Squash Club 3,Java Road (JRSC),21,29/03/2017,3-2,"['3-1', '0-3', '0-3', '3-0', '3-0']",3,2,9,7
Honey Badger SC 2,South China Athletic Association,HK Squash Centre (HKSC),21,29/03/2017,4-1,"['1-3', '3-2', '3-0', '3-0', '3-0']",4,1,13,5
Honey Badger SC 3,Star River 2,HK Squash Centre (HKSC),21,29/03/2017,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
SQUASHED BALLS,Hong Kong Football Club 13,HK Squash Centre (HKSC),21,29/03/2017,3-2,"['0-3', '3-1', '3-0', '3-1', '0-3']",3,2,9,8
Visions,Honey Badger SC 2,Java Road (JRSC),22,05/04/2017,2-3,"['3-1', '1-3', '1-3', '1-3', '3-0']",2,3,9,10
Perrier KCC 8,The Squash Club 3,Kowloon Cricket Club (KCC),22,05/04/2017,3-2,"['3-0', '0-3', '3-0', '3-0', '1-3']",3,2,10,6
SQUASHED BALLS,South China Athletic Association,HK Squash Centre (HKSC),22,05/04/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
i-MASK Advance Squash Club 10,Hong Kong Football Club 13,Cornwall Street (CSPSC),22,05/04/2017,5-0,"['3-0', '3-0', '3-2', '3-2', '3-0']",5,0,15,4
KTSC,Star River 2,Cornwall Street (CSPSC),22,05/04/2017,1-4,"['1-3', '2-3', '1-3', '0-3', '3-0']",1,4,7,12
