Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
The Hong Kong Jockey Club,i-MASK Advance Squash Club 7,HKJC Sha Tin Club House (HKJC),1,03/10/2016,1-4,"['0-3', '1-3', '0-3', '3-2', '2-3']",1,4,6,14
Hong Kong Football Club 10A,Hong Kong Football Club 10B,Hong Kong Football Club (HKFC),1,03/10/2016,3-2,"['1-3', '3-0', '3-1', '1-3', '3-0']",3,2,11,7
Royal Hong Kong Yacht Club 10,Banbil,Royal Hong Kong Yacht Club (RHKYC),1,03/10/2016,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Xavier,Perrier KCC 7,Cornwall Street (CSPSC),1,03/10/2016,3-2,"['3-2', '3-0', '3-2', '0-3', '2-3']",3,2,11,10
i-MASK Advance Squash Club 7,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),2,17/10/2016,3-2,"['3-0', '3-0', '3-1', '1-3', '2-3']",3,2,12,7
Banbil,Perrier KCC 7,HK Squash Centre (HKSC),2,17/10/2016,1-4,"['1-3', '1-3', '3-2', '1-3', '0-3']",1,4,6,14
The Hong Kong Jockey Club,Hong Kong Football Club 10B,HKJC Sha Tin Club House (HKJC),2,17/10/2016,1-4,"['0-3', '3-0', '0-3', '0-3', '2-3']",1,4,5,12
Xavier,Hong Kong Football Club 10A,Cornwall Street (CSPSC),2,17/10/2016,3-2,"['3-0', '0-3', '3-1', '3-2', '1-3']",3,2,10,9
i-MASK Advance Squash Club 7,Hong Kong Football Club 10A,Cornwall Street (CSPSC),3,24/10/2016,4-1,"['3-2', '3-0', '3-0', '1-3', '3-1']",4,1,13,6
Banbil,The Hong Kong Jockey Club,HK Squash Centre (HKSC),3,24/10/2016,1-4,"['3-1', '1-3', '0-3', '0-3', '1-3']",1,4,5,13
Perrier KCC 7,Royal Hong Kong Yacht Club 10,Kowloon Cricket Club (KCC),3,24/10/2016,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
Xavier,Hong Kong Football Club 10B,Cornwall Street (CSPSC),3,24/10/2016,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Football Club 10B,i-MASK Advance Squash Club 7,Hong Kong Football Club (HKFC),4,31/10/2016,3-2,"['1-3', '1-3', '3-0', '3-0', '3-0']",3,2,11,6
The Hong Kong Jockey Club,Perrier KCC 7,HKJC Sha Tin Club House (HKJC),4,31/10/2016,1-4,"['2-3', '0-3', '3-2', '1-3', '0-3']",1,4,6,14
Banbil,Hong Kong Football Club 10A,HK Squash Centre (HKSC),4,31/10/2016,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Royal Hong Kong Yacht Club 10,Xavier,Royal Hong Kong Yacht Club (RHKYC),4,31/10/2016,1-4,"['1-3', '2-3', '0-3', '0-3', '3-0']",1,4,6,12
Perrier KCC 7,Hong Kong Football Club 10A,Kowloon Cricket Club (KCC),5,07/11/2016,2-3,"['3-0', '3-0', '0-3', '1-3', '1-3']",2,3,8,9
Banbil,Hong Kong Football Club 10B,HK Squash Centre (HKSC),5,07/11/2016,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
Royal Hong Kong Yacht Club 10,The Hong Kong Jockey Club,Royal Hong Kong Yacht Club (RHKYC),5,07/11/2016,4-1,"['1-3', '3-0', '3-1', '3-0', '3-1']",4,1,13,5
i-MASK Advance Squash Club 7,Xavier,Cornwall Street (CSPSC),5,07/11/2016,3-2,"['2-3', '3-2', '3-0', '0-3', '3-0']",3,2,11,8
Hong Kong Football Club 10A,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),6,14/11/2016,5-0,"['3-0', '3-2', '3-0', '3-1', '3-0']",5,0,15,3
Perrier KCC 7,Hong Kong Football Club 10B,Kowloon Cricket Club (KCC),6,14/11/2016,3-2,"['3-1', '3-0', '3-0', '2-3', '0-3']",3,2,11,7
i-MASK Advance Squash Club 7,Banbil,Cornwall Street (CSPSC),6,14/11/2016,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
The Hong Kong Jockey Club,Xavier,HKJC Sha Tin Club House (HKJC),6,14/11/2016,3-2,"['3-0', '1-3', '0-3', '3-0', '3-0']",3,2,10,6
Hong Kong Football Club 10B,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),7,21/11/2016,4-1,"['3-0', '3-1', '3-0', '0-3', '3-0']",4,1,12,4
The Hong Kong Jockey Club,Hong Kong Football Club 10A,HKJC Sha Tin Club House (HKJC),7,21/11/2016,0-5,"['1-3', '1-3', '2-3', '0-3', '0-3']",0,5,4,15
Perrier KCC 7,i-MASK Advance Squash Club 7,Kowloon Cricket Club (KCC),7,21/11/2016,3-2,"['3-0', '2-3', '3-1', '3-0', '0-3']",3,2,11,7
Banbil,Xavier,HK Squash Centre (HKSC),7,21/11/2016,2-3,"['3-2', '0-3', '3-0', '0-3', '0-3']",2,3,6,11
i-MASK Advance Squash Club 7,The Hong Kong Jockey Club,Cornwall Street (CSPSC),8,28/11/2016,4-1,"['1-3', '3-0', '3-0', '3-1', '3-1']",4,1,13,5
Banbil,Royal Hong Kong Yacht Club 10,HK Squash Centre (HKSC),8,28/11/2016,1-4,"['3-0', '0-3', '0-3', '0-3', '2-3']",1,4,5,12
Hong Kong Football Club 10B,Hong Kong Football Club 10A,Hong Kong Football Club (HKFC),8,28/11/2016,2-3,"['1-3', '3-0', '0-3', '1-3', '3-1']",2,3,8,10
Xavier,Perrier KCC 7,Cornwall Street (CSPSC),8,28/11/2016,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Royal Hong Kong Yacht Club 10,i-MASK Advance Squash Club 7,Royal Hong Kong Yacht Club (RHKYC),9,05/12/2016,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Perrier KCC 7,Banbil,Kowloon Cricket Club (KCC),9,05/12/2016,4-1,"['3-0', '3-0', '2-3', '3-0', '3-0']",4,1,14,3
Hong Kong Football Club 10B,The Hong Kong Jockey Club,Hong Kong Football Club (HKFC),9,05/12/2016,3-2,"['1-3', '3-1', '1-3', '3-0', '3-0']",3,2,11,7
Xavier,Hong Kong Football Club 10A,Cornwall Street (CSPSC),9,05/12/2016,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
Royal Hong Kong Yacht Club 10,Perrier KCC 7,Royal Hong Kong Yacht Club (RHKYC),10,12/12/2016,1-4,"['1-3', '0-3', '3-1', '1-3', '1-3']",1,4,6,13
i-MASK Advance Squash Club 7,Hong Kong Football Club 10A,Cornwall Street (CSPSC),10,12/12/2016,3-2,"['3-2', '1-3', '3-2', '3-0', '1-3']",3,2,11,10
The Hong Kong Jockey Club,Banbil,HKJC Sha Tin Club House (HKJC),10,12/12/2016,3-2,"['0-3', '3-1', '3-0', '2-3', '3-0']",3,2,11,7
Hong Kong Football Club 10B,Xavier,Hong Kong Football Club (HKFC),10,12/12/2016,5-0,"['3-1', '3-1', '3-1', '3-0', '3-0']",5,0,15,3
i-MASK Advance Squash Club 7,Hong Kong Football Club 10B,Cornwall Street (CSPSC),11,09/01/2017,3-2,"['3-1', '3-1', '2-3', '3-0', '2-3']",3,2,13,8
