Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club L2A,Perrier KCC L2,Hong Kong Cricket Club (HKCC),7,15/11/2016,1-3,"['1-3', '2-3', '3-1', '0-3']",1,3,6,10
Hong Kong Football Club L2B,Polladies,Hong Kong Football Club (HKFC),7,15/11/2016,4-0,"['WO', '3-0', 'WO', '3-0']",4,0,12,0
Polladies,Perrier KCC L2,Police Sports & Recreation Club (PSRC),8,22/11/2016,0-4,"['0-3', '0-3', '0-3', '0-3']",0,4,0,12
Hong Kong Football Club L2B,Hong Kong Football Club L2A,Hong Kong Football Club (HKFC),8,22/11/2016,0-4,"['0-3', '0-3', '0-3', '0-3']",0,4,0,12
Hong Kong Cricket Club L2B,Hong Kong Cricket Club L2A,Hong Kong Cricket Club (HKCC),8,22/11/2016,3-1,"['3-0', '3-2', '3-0', '1-3']",3,1,10,5
Hong Kong Cricket Club L2A,Polladies,Hong Kong Cricket Club (HKCC),9,29/11/2016,4-0,"['3-0', '3-0', '3-0', '3-0']",4,0,12,0
Perrier KCC L2,Hong Kong Cricket Club L2B,Kowloon Cricket Club (KCC),9,29/11/2016,2-2,"['2-3', '3-0', '2-3', '3-0']",2,2,10,6
Hong Kong Football Club L2C,Hong Kong Football Club L2A,Hong Kong Football Club (HKFC),9,29/11/2016,0-4,"['0-3', '0-3', '2-3', '0-3']",0,4,2,12
Hong Kong Football Club L2C,Hong Kong Football Club L2B,Hong Kong Football Club (HKFC),10,06/12/2016,4-0,"['3-0', '3-0', '3-0', 'WO']",4,0,12,0
Polladies,Hong Kong Cricket Club L2B,Police Sports & Recreation Club (PSRC),10,06/12/2016,0-4,"['WO', 'WO', 'WO', 'WO']",0,4,0,12
Hong Kong Football Club L2A,Perrier KCC L2,Hong Kong Football Club (HKFC),10,06/12/2016,1-3,"['3-0', '0-3', '0-3', '0-3']",1,3,3,9
Hong Kong Cricket Club L2B,Hong Kong Football Club L2A,Hong Kong Cricket Club (HKCC),11,13/12/2016,2-2,"['2-3', '3-0', '3-0', '0-3']",2,2,8,6
Hong Kong Football Club L2C,Polladies,Hong Kong Football Club (HKFC),11,13/12/2016,4-0,"['WO', 'WO', 'WO', 'WO']",4,0,12,0
Hong Kong Football Club L2B,Hong Kong Cricket Club L2A,Hong Kong Football Club (HKFC),11,13/12/2016,1-3,"['3-0', '0-3', '2-3', '0-3']",1,3,5,9
Hong Kong Cricket Club L2A,Hong Kong Football Club L2C,Hong Kong Cricket Club (HKCC),12,03/01/2017,4-0,"['3-1', '3-0', '3-0', 'WO']",4,0,12,1
Hong Kong Football Club L2A,Polladies,Hong Kong Football Club (HKFC),12,03/01/2017,4-0,"['3-0', '3-0', '3-0', '3-0']",4,0,12,0
Perrier KCC L2,Hong Kong Football Club L2B,Kowloon Cricket Club (KCC),12,03/01/2017,2-2,"['0-3', '3-1', '2-3', 'WO']",2,2,5,10
Hong Kong Football Club L2C,Perrier KCC L2,Hong Kong Football Club (HKFC),13,10/01/2017,2-2,"['3-2', '0-3', '3-2', '0-3']",2,2,6,10
Hong Kong Football Club L2B,Hong Kong Cricket Club L2B,Hong Kong Football Club (HKFC),13,10/01/2017,0-4,"['0-3', '0-3', '0-3', '1-3']",0,4,1,12
Hong Kong Cricket Club L2A,Hong Kong Football Club L2A,Hong Kong Cricket Club (HKCC),13,10/01/2017,3-1,"['0-3', 'WO', 'WO', 'WO']",3,1,9,3
Hong Kong Cricket Club L2B,Hong Kong Football Club L2C,Hong Kong Cricket Club (HKCC),14,17/01/2017,4-0,"['3-0', '3-0', '3-0', '3-0']",4,0,12,0
Perrier KCC L2,Hong Kong Cricket Club L2A,Kowloon Cricket Club (KCC),14,17/01/2017,4-0,"['3-0', '3-0', '3-1', '3-0']",4,0,12,1
Polladies,Hong Kong Football Club L2B,Police Sports & Recreation Club (PSRC),14,17/01/2017,0-4,"['WO', 'WO', 'WO', 'WO']",0,4,0,12
Perrier KCC L2,Polladies,Kowloon Cricket Club (KCC),15,07/02/2017,4-0,"['WO', 'WO', 'WO', 'WO']",4,0,12,0
Hong Kong Football Club L2A,Hong Kong Football Club L2B,Hong Kong Football Club (HKFC),15,07/02/2017,2-2,"['3-1', '3-1', '0-3', '1-3']",2,2,7,8
Hong Kong Cricket Club L2A,Hong Kong Cricket Club L2B,Hong Kong Cricket Club (HKCC),15,07/02/2017,0-4,"['0-3', '1-3', '0-3', '0-3']",0,4,1,12
Polladies,Hong Kong Cricket Club L2A,Police Sports & Recreation Club (PSRC),16,14/02/2017,0-4,"['WO', 'WO', 'WO', 'WO']",0,4,0,12
Hong Kong Cricket Club L2B,Perrier KCC L2,Hong Kong Cricket Club (HKCC),16,14/02/2017,4-0,"['3-0', '3-1', '3-0', '3-0']",4,0,12,1
Hong Kong Football Club L2A,Hong Kong Football Club L2C,Hong Kong Football Club (HKFC),16,14/02/2017,3-1,"['3-0', '3-0', '0-3', '3-0']",3,1,9,3
Hong Kong Football Club L2B,Hong Kong Football Club L2C,Hong Kong Football Club (HKFC),17,21/02/2017,1-3,"['3-0', '2-3', '1-3', '0-3']",1,3,6,9
Hong Kong Cricket Club L2B,Polladies,Hong Kong Cricket Club (HKCC),17,21/02/2017,4-0,"['3-0', '3-0', '3-0', 'WO']",4,0,12,0
Perrier KCC L2,Hong Kong Football Club L2A,Kowloon Cricket Club (KCC),17,21/02/2017,3-1,"['0-3', '3-1', '3-0', '3-1']",3,1,9,5
Hong Kong Football Club L2A,Hong Kong Cricket Club L2B,Hong Kong Football Club (HKFC),18,28/02/2017,1-3,"['3-2', '2-3', '0-3', '0-3']",1,3,5,11
Polladies,Hong Kong Football Club L2C,Police Sports & Recreation Club (PSRC),18,28/02/2017,1-3,"['3-0', '0-3', '1-3', '0-3']",1,3,4,9
Hong Kong Cricket Club L2A,Hong Kong Football Club L2B,Hong Kong Cricket Club (HKCC),18,28/02/2017,3-1,"['0-3', '3-0', '3-0', '3-0']",3,1,9,3
Hong Kong Football Club L2C,Hong Kong Cricket Club L2A,Hong Kong Football Club (HKFC),19,07/03/2017,2-2,"['3-0', '0-3', '0-3', '3-0']",2,2,6,6
Hong Kong Football Club L2B,Perrier KCC L2,Hong Kong Football Club (HKFC),19,07/03/2017,0-4,"['0-3', '0-3', '0-3', '0-3']",0,4,0,12
Polladies,Hong Kong Football Club L2A,Police Sports & Recreation Club (PSRC),19,07/03/2017,0-4,"['WO', 'WO', 'WO', 'WO']",0,4,0,12
Perrier KCC L2,Hong Kong Football Club L2C,Kowloon Cricket Club (KCC),20,14/03/2017,4-0,"['3-0', '3-0', '3-0', '3-0']",4,0,12,0
Hong Kong Cricket Club L2B,Hong Kong Football Club L2B,Hong Kong Cricket Club (HKCC),20,14/03/2017,3-1,"['0-3', '3-0', '3-0', '3-0']",3,1,9,3
Hong Kong Football Club L2A,Hong Kong Cricket Club L2A,Hong Kong Football Club (HKFC),20,14/03/2017,3-1,"['3-0', '3-0', '0-3', '3-0']",3,1,9,3
Hong Kong Football Club L2C,Hong Kong Cricket Club L2B,Hong Kong Football Club (HKFC),21,21/03/2017,1-3,"['3-0', '0-3', '1-3', '0-3']",1,3,4,9
Hong Kong Cricket Club L2A,Perrier KCC L2,Hong Kong Cricket Club (HKCC),21,21/03/2017,0-4,"['0-3', '0-3', '1-3', '0-3']",0,4,1,12
Hong Kong Football Club L2B,Polladies,Hong Kong Football Club (HKFC),21,21/03/2017,4-0,"['3-0', '3-0', '3-0', 'WO']",4,0,12,0
