Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
i-MASK Advance Squash Club 14,Relay 2,Cornwall Street (CSPSC),5,26/11/2016,2-3,"['0-3', '3-1', '3-1', '0-3', '0-3']",2,3,6,11
Sprouts,Yuen Long Jr 4,Kwun Chung (KCSC),5,26/11/2016,3-2,"['3-0', '1-3', '1-3', '3-0', '3-0']",3,2,11,6
KWTDSC 4,TPSG,Cornwall Street (CSPSC),5,26/11/2016,3-2,"['3-2', '2-3', '1-3', '3-0', '3-0']",3,2,12,8
Yuen Long Jr 4,i-MASK Advance Squash Club 14,Kwun Chung (KCSC),6,03/12/2016,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
GS 4,Sprouts,Cornwall Street (CSPSC),6,03/12/2016,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Relay 2,KWTDSC 4,Sir Denys Roberts (SDRSC),6,03/12/2016,1-4,"['3-2', '0-3', '1-3', '0-3', '0-3']",1,4,4,14
i-MASK Advance Squash Club 14,GS 4,Cornwall Street (CSPSC),7,10/12/2016,2-3,"['3-1', '1-3', '0-3', '3-1', '2-3']",2,3,9,11
TPSG,Relay 2,Cornwall Street (CSPSC),7,10/12/2016,2-3,"['1-3', '3-1', '3-0', '1-3', '0-3']",2,3,8,10
Yuen Long Jr 4,KWTDSC 4,Kwun Chung (KCSC),7,10/12/2016,3-2,"['2-3', '3-1', '0-3', '3-2', '3-0']",3,2,11,9
Sprouts,KWTDSC 4,Kwun Chung (KCSC),8,17/12/2016,1-4,"['1-3', '3-0', '0-3', '0-3', '1-3']",1,4,5,12
GS 4,TPSG,Cornwall Street (CSPSC),8,17/12/2016,3-2,"['3-0', '0-3', '3-0', '3-0', '0-3']",3,2,9,6
Yuen Long Jr 4,Relay 2,Kwun Chung (KCSC),8,17/12/2016,4-1,"['0-3', '3-1', '3-0', '3-0', '3-0']",4,1,12,4
i-MASK Advance Squash Club 14,Sprouts,Cornwall Street (CSPSC),9,07/01/2017,3-2,"['3-1', '3-0', '3-1', '0-3', '0-3']",3,2,9,8
KWTDSC 4,GS 4,Cornwall Street (CSPSC),9,07/01/2017,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Yuen Long Jr 4,TPSG,Kwun Chung (KCSC),9,07/01/2017,0-5,"['1-3', '0-3', '1-3', '1-3', '1-3']",0,5,4,15
Relay 2,GS 4,Sir Denys Roberts (SDRSC),10,14/01/2017,3-2,"['3-0', '3-1', '0-3', '0-3', '3-0']",3,2,9,7
KWTDSC 4,i-MASK Advance Squash Club 14,Kwun Chung (KCSC),10,14/01/2017,4-1,"['3-0', '3-1', '3-0', '3-0', '1-3']",4,1,13,4
Sprouts,TPSG,Kwun Chung (KCSC),10,14/01/2017,2-3,"['0-3', '3-0', '2-3', '0-3', '3-0']",2,3,8,9
Yuen Long Jr 4,GS 4,Kwun Chung (KCSC),11,21/01/2017,2-3,"['0-3', '0-3', '0-3', '3-1', '3-0']",2,3,6,10
i-MASK Advance Squash Club 14,TPSG,HK Squash Centre (HKSC),11,21/01/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Relay 2,Sprouts,Sir Denys Roberts (SDRSC),11,21/01/2017,3-2,"['3-2', '0-3', '3-1', '3-1', '0-3']",3,2,9,10
Yuen Long Jr 4,Sprouts,Kwun Chung (KCSC),12,11/02/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
TPSG,KWTDSC 4,Cornwall Street (CSPSC),12,11/02/2017,4-1,"['3-1', '3-2', '3-0', '1-3', '3-0']",4,1,13,6
Relay 2,i-MASK Advance Squash Club 14,Sir Denys Roberts (SDRSC),12,11/02/2017,3-2,"['3-0', '2-3', '2-3', '3-0', '3-0']",3,2,13,6
KWTDSC 4,Relay 2,Cornwall Street (CSPSC),13,18/02/2017,4-1,"['1-3', '3-2', '3-0', '3-0', '3-0']",4,1,13,5
i-MASK Advance Squash Club 14,Yuen Long Jr 4,Cornwall Street (CSPSC),13,18/02/2017,3-2,"['3-0', '1-3', '3-1', '3-0', '1-3']",3,2,11,7
Sprouts,GS 4,Kwun Chung (KCSC),13,18/02/2017,2-3,"['1-3', '1-3', '1-3', '3-0', '3-0']",2,3,9,9
Relay 2,TPSG,Sir Denys Roberts (SDRSC),14,25/02/2017,3-2,"['3-0', '1-3', '0-3', '3-2', '3-0']",3,2,10,8
GS 4,i-MASK Advance Squash Club 14,Cornwall Street (CSPSC),14,25/02/2017,3-2,"['3-2', '3-1', '3-1', '0-3', '0-3']",3,2,9,10
Yuen Long Jr 4,KWTDSC 4,Kwun Chung (KCSC),14,25/02/2017,1-4,"['0-3', '1-3', '0-3', '0-3', '3-0']",1,4,4,12
TPSG,GS 4,Cornwall Street (CSPSC),15,04/03/2017,4-1,"['3-2', '3-2', '0-3', '3-0', '3-0']",4,1,12,7
KWTDSC 4,Sprouts,Cornwall Street (CSPSC),15,04/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Relay 2,Yuen Long Jr 4,Sir Denys Roberts (SDRSC),15,04/03/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Sprouts,i-MASK Advance Squash Club 14,Kwun Chung (KCSC),16,11/03/2017,4-1,"['0-3', '3-1', '3-0', '3-1', '3-0']",4,1,12,5
Yuen Long Jr 4,TPSG,Kwun Chung (KCSC),16,11/03/2017,0-5,"['0-3', '0-3', '1-3', '0-3', 'WO']",0,5,1,15
GS 4,KWTDSC 4,Cornwall Street (CSPSC),16,11/03/2017,2-3,"['3-0', '0-3', '3-1', '2-3', '0-3']",2,3,8,10
GS 4,Relay 2,Cornwall Street (CSPSC),17,18/03/2017,3-2,"['1-3', '3-0', '3-0', '3-1', '0-3']",3,2,10,7
i-MASK Advance Squash Club 14,KWTDSC 4,Cornwall Street (CSPSC),17,18/03/2017,1-4,"['0-3', '3-2', '2-3', '0-3', '0-3']",1,4,5,14
Sprouts,TPSG,Kwun Chung (KCSC),17,18/03/2017,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
Sprouts,Relay 2,Kwun Chung (KCSC),18,25/03/2017,4-1,"['3-2', '3-0', '3-0', '0-3', '3-0']",4,1,12,5
Yuen Long Jr 4,GS 4,Kwun Chung (KCSC),18,25/03/2017,1-4,"['0-3', '0-3', '0-3', '3-0', '1-3']",1,4,4,12
TPSG,i-MASK Advance Squash Club 14,Cornwall Street (CSPSC),18,25/03/2017,3-2,"['2-3', '2-3', '3-0', '3-0', '3-0']",3,2,13,6
Sprouts,Yuen Long Jr 4,Kwun Chung (KCSC),19,01/04/2017,4-1,"['3-1', '3-0', '1-3', '3-2', '3-0']",4,1,13,6
KWTDSC 4,TPSG,Kwun Chung (KCSC),19,01/04/2017,2-3,"['2-3', '3-2', '2-3', '3-0', '0-3']",2,3,10,11
Relay 2,i-MASK Advance Squash Club 14,Sir Denys Roberts (SDRSC),19,01/04/2017,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
Relay 2,KWTDSC 4,Sir Denys Roberts (SDRSC),20,08/04/2017,1-4,"['3-1', '2-3', '0-3', '0-3', '0-3']",1,4,5,13
Yuen Long Jr 4,i-MASK Advance Squash Club 14,Kwun Chung (KCSC),20,08/04/2017,0-5,"['1-3', '0-3', '0-3', 'WO', 'WO']",0,5,1,15
GS 4,Sprouts,HK Squash Centre (HKSC),20,08/04/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
TPSG,Relay 2,Cornwall Street (CSPSC),21,22/04/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
i-MASK Advance Squash Club 14,GS 4,Cornwall Street (CSPSC),21,22/04/2017,2-3,"['1-3', '3-0', '0-3', '3-0', 'WO']",2,3,7,9
KWTDSC 4,Yuen Long Jr 4,Cornwall Street (CSPSC),21,22/04/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
