Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Perrier KCC 2A,Perrier KCC 2B,Kowloon Cricket Club (KCC),1,03/10/2016,3-2,"['3-0', '3-2', '1-3', '2-3', '3-1']",3,2,12,9
Hong Kong Football Club 2A,Hong Kong Football Club 2B,Hong Kong Football Club (HKFC),1,03/10/2016,1-4,"['3-1', '1-3', '2-3', '0-3', '2-3']",1,4,8,13
FWD-USRC,Young Player 4,United Services Recreation Club (USRC),1,03/10/2016,1-4,"['0-3', '3-0', '2-3', '1-3', '1-3']",1,4,7,12
Hong Kong Football Club 2B,Young Player 4,Hong Kong Football Club (HKFC),2,17/10/2016,3-2,"['3-0', '0-3', '3-1', '3-0', '1-3']",3,2,10,7
Perrier KCC 2B,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),2,17/10/2016,1-4,"['1-3', '3-1', '0-3', '0-3', '0-3']",1,4,4,13
Perrier KCC 2A,FWD-USRC,Kowloon Cricket Club (KCC),2,17/10/2016,2-3,"['3-0', '2-3', '0-3', '3-0', '0-3']",2,3,8,9
Perrier KCC 2B,FWD-USRC,Kowloon Cricket Club (KCC),3,24/10/2016,2-3,"['3-0', '0-3', '1-3', '1-3', '3-0']",2,3,8,9
Young Player 4,Hong Kong Football Club 2A,Hong Kong Sports Institute (HKSI),3,24/10/2016,3-2,"['0-3', '3-0', '1-3', '3-0', '3-1']",3,2,10,7
Hong Kong Football Club 2B,Perrier KCC 2A,Hong Kong Football Club (HKFC),3,24/10/2016,3-2,"['0-3', '1-3', '3-0', '3-1', '3-0']",3,2,10,7
Perrier KCC 2B,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),4,31/10/2016,1-4,"['2-3', '2-3', '3-2', '0-3', '2-3']",1,4,9,14
Hong Kong Football Club 2A,FWD-USRC,Hong Kong Football Club (HKFC),4,31/10/2016,4-1,"['3-0', '1-3', '3-1', '3-0', '3-2']",4,1,13,6
Young Player 4,Perrier KCC 2A,Hong Kong Sports Institute (HKSI),4,31/10/2016,3-2,"['0-3', '2-3', '3-2', '3-1', '3-0']",3,2,11,9
Hong Kong Football Club 2B,FWD-USRC,Hong Kong Football Club (HKFC),5,07/11/2016,2-3,"['3-0', '2-3', '1-3', '3-0', '2-3']",2,3,11,9
Perrier KCC 2A,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),5,07/11/2016,3-2,"['3-0', '3-0', '0-3', '0-3', '3-0']",3,2,9,6
Young Player 4,Perrier KCC 2B,Hong Kong Sports Institute (HKSI),5,07/11/2016,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Young Player 4,FWD-USRC,Hong Kong Sports Institute (HKSI),6,14/11/2016,4-1,"['3-2', '0-3', '3-0', '3-0', '3-1']",4,1,12,6
Hong Kong Football Club 2B,Hong Kong Football Club 2A,Hong Kong Football Club (HKFC),6,14/11/2016,2-3,"['1-3', '3-1', '2-3', '3-2', '0-3']",2,3,9,12
Perrier KCC 2B,Perrier KCC 2A,Kowloon Cricket Club (KCC),6,14/11/2016,0-5,"['0-3', '2-3', '2-3', '0-3', '1-3']",0,5,5,15
FWD-USRC,Perrier KCC 2A,United Services Recreation Club (USRC),7,21/11/2016,1-4,"['0-3', '2-3', '3-2', '1-3', '2-3']",1,4,8,14
Hong Kong Football Club 2A,Perrier KCC 2B,Hong Kong Football Club (HKFC),7,21/11/2016,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Young Player 4,Hong Kong Football Club 2B,Hong Kong Sports Institute (HKSI),7,21/11/2016,4-1,"['1-3', '3-1', '3-2', '3-2', '3-0']",4,1,13,8
Perrier KCC 2A,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),8,28/11/2016,1-4,"['3-2', '0-3', '1-3', '1-3', '0-3']",1,4,5,14
FWD-USRC,Perrier KCC 2B,United Services Recreation Club (USRC),8,28/11/2016,2-3,"['1-3', '0-3', '3-2', '0-3', '3-0']",2,3,7,11
Hong Kong Football Club 2A,Young Player 4,Hong Kong Football Club (HKFC),8,28/11/2016,2-3,"['0-3', '3-2', '3-1', '0-3', '0-3']",2,3,6,12
Perrier KCC 2A,Young Player 4,Kowloon Cricket Club (KCC),9,05/12/2016,5-0,"['3-1', '3-0', '3-1', '3-2', '3-1']",5,0,15,5
Hong Kong Football Club 2B,Perrier KCC 2B,Hong Kong Football Club (HKFC),9,05/12/2016,4-1,"['3-1', '3-0', '1-3', '3-0', '3-0']",4,1,13,4
FWD-USRC,Hong Kong Football Club 2A,United Services Recreation Club (USRC),9,05/12/2016,1-4,"['0-3', '2-3', '3-1', '2-3', '1-3']",1,4,8,13
Hong Kong Football Club 2A,Perrier KCC 2A,Hong Kong Football Club (HKFC),10,12/12/2016,2-3,"['0-3', '2-3', '3-2', '3-0', '2-3']",2,3,10,11
FWD-USRC,Hong Kong Football Club 2B,United Services Recreation Club (USRC),10,12/12/2016,2-3,"['2-3', '3-2', '2-3', '0-3', '3-1']",2,3,10,12
Perrier KCC 2B,Young Player 4,Kowloon Cricket Club (KCC),10,12/12/2016,1-4,"['1-3', '1-3', '3-0', '1-3', '0-3']",1,4,6,12
FWD-USRC,Young Player 4,United Services Recreation Club (USRC),11,09/01/2017,2-3,"['2-3', '3-1', '3-1', '1-3', '2-3']",2,3,11,11
Perrier KCC 2A,Perrier KCC 2B,Kowloon Cricket Club (KCC),11,09/01/2017,4-1,"['3-1', '3-1', '2-3', '3-1', '3-0']",4,1,14,6
