Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Squash-On,HK Squash Centre,5.0,2.5,2.5
Fusion Squash Club 3,HK Squash Centre,3.25,1.0,2.25
Squashathon MeGa,HK Squash Centre,3.0,1.0,2.0
RELAY 2,Sir Denys Roberts Squash Court,4.2,3.0,1.2000000000000002
i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,2.3333333333333335,1.2,1.1333333333333335
Serve - Ivors,HK Squash Centre,2.5,1.6666666666666667,0.8333333333333333
TNG 3,Cornwall Street Squash Centre,2.4,1.6666666666666667,0.7333333333333332
Electrify Squash Div 15,HK Squash Centre,3.5,3.5,0.0
