Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club L1,0.0,100.0,100.0,66.66666666666666
Hong Kong Cricket Club L1,0.0,0.0,0.0,0.0
