Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won,VenueType,Winner Rubber 1,Winner Rubber 2,Winner Rubber 3,Winner Rubber 4,Winner Rubber 5
Physical Chess 1,Squashathon,Cornwall Street Squash Centre,1,03/10/2025,3-2,"['3-1', '3-1', '3-2', '2-3', '2-3']",3,2,13,10,shared_home,Physical Chess 1,Physical Chess 1,Physical Chess 1,Squashathon,Squashathon
Sha Tin 2,Happy Squash 2,Cornwall Street Squash Centre,1,03/10/2025,2-3,"['0-3', '1-3', '3-0', '3-0', '0-3']",2,3,7,9,home,Happy Squash 2,Happy Squash 2,Sha Tin 2,Sha Tin 2,Happy Squash 2
ERROR,Hong Kong Football Club 5,Cornwall Street Squash Centre,1,03/10/2025,3-2,"['3-0', '2-3', '3-0', '0-3', '3-1']",3,2,11,7,home,ERROR,Hong Kong Football Club 5,ERROR,Hong Kong Football Club 5,ERROR
NEXUS 2,Kowloon Cricket Club 5,HK Squash Centre,1,03/10/2025,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15,neutral,Kowloon Cricket Club 5,Kowloon Cricket Club 5,Kowloon Cricket Club 5,,
Hong Kong Football Club 5,NEXUS 2,Hong Kong Football Club,2,10/10/2025,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0,home,Hong Kong Football Club 5,Hong Kong Football Club 5,Hong Kong Football Club 5,,
Squashathon,Sha Tin 2,Cornwall Street Squash Centre,2,10/10/2025,4-1,"['3-1', '3-1', '1-3', '3-1', '3-1']",4,1,13,7,shared_home,Squashathon,Squashathon,Sha Tin 2,Squashathon,Squashathon
