Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,71.42857142857143,85.71428571428571,85.71428571428571,71.42857142857143,66.66666666666666,76.19047619047619,34
Star River 1,75.0,100.0,100.0,66.66666666666666,0.0,68.33333333333333,16
Sha Tin 5,40.0,60.0,40.0,60.0,100.0,60.0,23
Hong Kong Football Club 12A,0.0,33.33333333333333,100.0,100.0,50.0,56.666666666666664,12
Physical Chess 4,33.33333333333333,60.0,40.0,50.0,75.0,51.666666666666664,24
Global Squash 2,0.0,100.0,0.0,100.0,0.0,40.0,5
Winter Warriors,100.0,25.0,25.0,50.0,0.0,40.0,20
CSD Squash Team,100.0,75.0,0.0,0.0,0.0,35.0,15
Hong Kong Football Club 12B,25.0,25.0,25.0,25.0,25.0,25.0,20
Latecomers,60.0,0.0,0.0,0.0,0.0,12.0,19
SKCSC Div 12,0.0,0.0,0.0,0.0,25.0,5.0,20
