Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club L4,100.0,100.0,100.0,100.0,3
JESSICA L4,100.0,100.0,100.0,100.0,3
Electrify Squash Ladies,33.33333333333333,33.33333333333333,50.0,38.888888888888886,8
i-Mask Advance Squash Club L4,0.0,0.0,0.0,0.0,0
Hong Kong Football Club L4,0.0,0.0,0.0,0.0,3
