Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,11.226613306653327,4.773386693346673,45.31415707853927,100.0,86.09304652326163,12.206103051525762,1.6508254127063533,0.05002501250625312,0.0
Hong Kong Football Club M1A,16,10.369684842421211,5.6303151575787895,37.64782391195598,100.0,11.655827913956978,63.13156578289144,24.212106053026513,1.0005002501250626,0.0
Hong Kong Cricket Club M1B,16,8.791895947973988,7.208104052026013,33.8424212106053,99.69984992496248,2.2011005502751377,24.262131065532767,66.93346673336669,6.3031515757878935,0.3001500750375188
Hong Kong Cricket Club M1A,16,5.803901950975488,10.196098049024513,24.386193096548276,83.49174587293648,0.05002501250625312,0.400200100050025,6.55327663831916,76.48824412206103,16.50825412706353
Ladies Recreation Club M1,16,3.807903951975988,12.192096048024013,18.809404702351173,16.80840420210105,0.0,0.0,0.6503251625812907,16.15807903951976,83.19159579789896
